[train] project_root=/scratch/work/yangs9/ChatTS
[train] config=config/pamap2_sdforger_gpt2.yaml
[train] python=/scratch/work/yangs9/ChatTS/.conda-env/bin/python
Sun Apr 19 17:04:58 2026       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.105.08             Driver Version: 580.105.08     CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  Tesla V100-SXM2-16GB           On  |   00000000:06:00.0 Off |                    0 |
| N/A   31C    P0             44W /  300W |       0MiB /  16384MiB |      0%      Default |
|                                         |                        |                  N/A |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
[2026-04-19 17:05:14,980] [INFO] [real_accelerator.py:254:get_accelerator] Setting ds_accelerator to cuda (auto detect)
{'loss': 1.3399, 'grad_norm': 2.5144903659820557, 'learning_rate': 8.674698795180724e-06, 'epoch': 0.04}
{'loss': 0.8784, 'grad_norm': 0.7493820190429688, 'learning_rate': 2.6925663055659322e-05, 'epoch': 6.74}
{'loss': 0.8803, 'grad_norm': 0.7631930112838745, 'learning_rate': 2.6626821068360107e-05, 'epoch': 6.78}
{'loss': 0.8684, 'grad_norm': 0.5926499366760254, 'learning_rate': 2.6327979081060892e-05, 'epoch': 6.81}
{'loss': 0.8752, 'grad_norm': 0.6786369681358337, 'learning_rate': 2.6029137093761674e-05, 'epoch': 6.85}
{'loss': 0.8821, 'grad_norm': 0.577125608921051, 'learning_rate': 2.573029510646246e-05, 'epoch': 6.88}
{'eval_loss': 0.8768237233161926, 'eval_runtime': 14.7607, 'eval_samples_per_second': 43.968, 'eval_steps_per_second': 5.555, 'epoch': 6.88}
{'loss': 0.8673, 'grad_norm': 0.9200800061225891, 'learning_rate': 2.5431453119163245e-05, 'epoch': 6.92}
{'loss': 0.8707, 'grad_norm': 0.669086754322052, 'learning_rate': 2.513261113186403e-05, 'epoch': 6.96}
{'loss': 0.8688, 'grad_norm': 0.9936294555664062, 'learning_rate': 2.4833769144564812e-05, 'epoch': 6.99}
{'loss': 0.8671, 'grad_norm': 0.5968515276908875, 'learning_rate': 2.4534927157265597e-05, 'epoch': 7.03}
{'loss': 0.8708, 'grad_norm': 0.6508480906486511, 'learning_rate': 2.4236085169966382e-05, 'epoch': 7.07}
{'loss': 0.8778, 'grad_norm': 0.6053946614265442, 'learning_rate': 2.3937243182667164e-05, 'epoch': 7.1}
{'loss': 0.8667, 'grad_norm': 0.7280365824699402, 'learning_rate': 2.363840119536795e-05, 'epoch': 7.14}
{'loss': 0.8752, 'grad_norm': 0.6262197494506836, 'learning_rate': 2.3339559208068735e-05, 'epoch': 7.17}
{'loss': 0.8666, 'grad_norm': 0.621662974357605, 'learning_rate': 2.3040717220769523e-05, 'epoch': 7.21}
{'loss': 0.8701, 'grad_norm': 0.6788848042488098, 'learning_rate': 2.27418752334703e-05, 'epoch': 7.25}
{'eval_loss': 0.877277672290802, 'eval_runtime': 14.7778, 'eval_samples_per_second': 43.917, 'eval_steps_per_second': 5.549, 'epoch': 7.25}
{'loss': 0.8659, 'grad_norm': 0.8515127897262573, 'learning_rate': 2.244303324617109e-05, 'epoch': 7.28}
{'loss': 0.8708, 'grad_norm': 0.601077675819397, 'learning_rate': 2.2144191258871876e-05, 'epoch': 7.32}
{'loss': 0.8693, 'grad_norm': 0.9362168908119202, 'learning_rate': 2.1845349271572654e-05, 'epoch': 7.36}
{'loss': 0.8726, 'grad_norm': 0.6136457920074463, 'learning_rate': 2.1546507284273443e-05, 'epoch': 7.39}
{'loss': 0.8664, 'grad_norm': 0.6220674514770508, 'learning_rate': 2.1247665296974228e-05, 'epoch': 7.43}
{'loss': 0.8718, 'grad_norm': 0.6249302625656128, 'learning_rate': 2.0948823309675013e-05, 'epoch': 7.46}
{'loss': 0.8621, 'grad_norm': 0.6106244921684265, 'learning_rate': 2.0649981322375795e-05, 'epoch': 7.5}
{'loss': 0.8788, 'grad_norm': 0.6906699538230896, 'learning_rate': 2.035113933507658e-05, 'epoch': 7.54}
{'loss': 0.8658, 'grad_norm': 0.6998499631881714, 'learning_rate': 2.0052297347777365e-05, 'epoch': 7.57}
{'loss': 0.868, 'grad_norm': 0.6875651478767395, 'learning_rate': 1.9753455360478147e-05, 'epoch': 7.61}
{'eval_loss': 0.8749563694000244, 'eval_runtime': 14.7743, 'eval_samples_per_second': 43.927, 'eval_steps_per_second': 5.55, 'epoch': 7.61}
{'loss': 0.8646, 'grad_norm': 0.6273353099822998, 'learning_rate': 1.9454613373178932e-05, 'epoch': 7.64}
{'loss': 0.8666, 'grad_norm': 0.672831654548645, 'learning_rate': 1.9155771385879718e-05, 'epoch': 7.68}
{'loss': 0.8695, 'grad_norm': 0.5685622096061707, 'learning_rate': 1.8856929398580503e-05, 'epoch': 7.72}
{'loss': 0.8756, 'grad_norm': 0.666347861289978, 'learning_rate': 1.8558087411281288e-05, 'epoch': 7.75}
{'loss': 0.8645, 'grad_norm': 0.5714294910430908, 'learning_rate': 1.825924542398207e-05, 'epoch': 7.79}
{'loss': 0.8714, 'grad_norm': 0.8471977114677429, 'learning_rate': 1.7960403436682855e-05, 'epoch': 7.83}
{'loss': 0.863, 'grad_norm': 0.5737419128417969, 'learning_rate': 1.766156144938364e-05, 'epoch': 7.86}
{'loss': 0.8696, 'grad_norm': 0.7181830406188965, 'learning_rate': 1.7362719462084426e-05, 'epoch': 7.9}
{'loss': 0.8592, 'grad_norm': 0.5821343064308167, 'learning_rate': 1.7063877474785208e-05, 'epoch': 7.93}
{'loss': 0.8672, 'grad_norm': 1.1296626329421997, 'learning_rate': 1.6765035487485993e-05, 'epoch': 7.97}
{'eval_loss': 0.8736992478370667, 'eval_runtime': 14.7549, 'eval_samples_per_second': 43.985, 'eval_steps_per_second': 5.557, 'epoch': 7.97}
{'loss': 0.8729, 'grad_norm': 0.8027285933494568, 'learning_rate': 1.6466193500186778e-05, 'epoch': 8.01}
{'loss': 0.8668, 'grad_norm': 0.7694689631462097, 'learning_rate': 1.616735151288756e-05, 'epoch': 8.04}
{'loss': 0.8637, 'grad_norm': 0.5665309429168701, 'learning_rate': 1.586850952558835e-05, 'epoch': 8.08}
{'loss': 0.8719, 'grad_norm': 0.6379713416099548, 'learning_rate': 1.556966753828913e-05, 'epoch': 8.12}
{'loss': 0.8684, 'grad_norm': 0.9094944596290588, 'learning_rate': 1.5270825550989916e-05, 'epoch': 8.15}
{'loss': 0.8723, 'grad_norm': 0.7480669617652893, 'learning_rate': 1.49719835636907e-05, 'epoch': 8.19}
{'loss': 0.8655, 'grad_norm': 0.7831865549087524, 'learning_rate': 1.4673141576391484e-05, 'epoch': 8.22}
{'loss': 0.8689, 'grad_norm': 0.6456735730171204, 'learning_rate': 1.4374299589092268e-05, 'epoch': 8.26}
{'loss': 0.8683, 'grad_norm': 0.6724692583084106, 'learning_rate': 1.4075457601793052e-05, 'epoch': 8.3}
{'loss': 0.8627, 'grad_norm': 0.7080093622207642, 'learning_rate': 1.3776615614493838e-05, 'epoch': 8.33}
{'eval_loss': 0.8737494945526123, 'eval_runtime': 14.7451, 'eval_samples_per_second': 44.015, 'eval_steps_per_second': 5.561, 'epoch': 8.33}
{'loss': 0.8728, 'grad_norm': 0.8990734219551086, 'learning_rate': 1.3477773627194622e-05, 'epoch': 8.37}
{'loss': 0.8621, 'grad_norm': 0.5877336859703064, 'learning_rate': 1.3178931639895407e-05, 'epoch': 8.41}
{'loss': 0.8713, 'grad_norm': 0.9034132957458496, 'learning_rate': 1.288008965259619e-05, 'epoch': 8.44}
{'loss': 0.8568, 'grad_norm': 0.5892429947853088, 'learning_rate': 1.2581247665296976e-05, 'epoch': 8.48}
{'loss': 0.8663, 'grad_norm': 0.7329754829406738, 'learning_rate': 1.228240567799776e-05, 'epoch': 8.51}
{'loss': 0.8617, 'grad_norm': 0.5239589214324951, 'learning_rate': 1.1983563690698543e-05, 'epoch': 8.55}
{'loss': 0.8751, 'grad_norm': 0.5970659852027893, 'learning_rate': 1.1684721703399328e-05, 'epoch': 8.59}
{'loss': 0.8635, 'grad_norm': 0.691994845867157, 'learning_rate': 1.1385879716100112e-05, 'epoch': 8.62}
{'loss': 0.8624, 'grad_norm': 0.6354178786277771, 'learning_rate': 1.1087037728800897e-05, 'epoch': 8.66}
{'loss': 0.8738, 'grad_norm': 0.7584304213523865, 'learning_rate': 1.078819574150168e-05, 'epoch': 8.7}
{'eval_loss': 0.873405933380127, 'eval_runtime': 14.8561, 'eval_samples_per_second': 43.686, 'eval_steps_per_second': 5.52, 'epoch': 8.7}
{'loss': 0.8596, 'grad_norm': 0.6174342036247253, 'learning_rate': 1.0489353754202468e-05, 'epoch': 8.73}
{'loss': 0.8732, 'grad_norm': 0.6189441680908203, 'learning_rate': 1.0190511766903251e-05, 'epoch': 8.77}
{'loss': 0.8659, 'grad_norm': 0.6327884793281555, 'learning_rate': 9.891669779604035e-06, 'epoch': 8.8}
{'loss': 0.8593, 'grad_norm': 0.6026013493537903, 'learning_rate': 9.59282779230482e-06, 'epoch': 8.84}
{'loss': 0.8675, 'grad_norm': 0.6981927156448364, 'learning_rate': 9.293985805005603e-06, 'epoch': 8.88}
{'loss': 0.871, 'grad_norm': 0.5448261499404907, 'learning_rate': 8.995143817706389e-06, 'epoch': 8.91}
{'loss': 0.8721, 'grad_norm': 0.5989199280738831, 'learning_rate': 8.696301830407174e-06, 'epoch': 8.95}
{'loss': 0.8613, 'grad_norm': 0.6648762822151184, 'learning_rate': 8.397459843107958e-06, 'epoch': 8.99}
{'loss': 0.864, 'grad_norm': 0.6284459829330444, 'learning_rate': 8.098617855808741e-06, 'epoch': 9.02}
{'loss': 0.8716, 'grad_norm': 0.5968486666679382, 'learning_rate': 7.799775868509526e-06, 'epoch': 9.06}
{'eval_loss': 0.8726396560668945, 'eval_runtime': 14.75, 'eval_samples_per_second': 44.0, 'eval_steps_per_second': 5.559, 'epoch': 9.06}
{'loss': 0.8613, 'grad_norm': 0.6321610808372498, 'learning_rate': 7.500933881210311e-06, 'epoch': 9.09}
{'loss': 0.8688, 'grad_norm': 0.5879778265953064, 'learning_rate': 7.202091893911095e-06, 'epoch': 9.13}
{'loss': 0.8567, 'grad_norm': 0.8039069771766663, 'learning_rate': 6.9032499066118795e-06, 'epoch': 9.17}
{'loss': 0.8707, 'grad_norm': 0.6154127717018127, 'learning_rate': 6.604407919312664e-06, 'epoch': 9.2}
{'loss': 0.8765, 'grad_norm': 0.6579667925834656, 'learning_rate': 6.305565932013449e-06, 'epoch': 9.24}
{'loss': 0.8584, 'grad_norm': 0.6351429224014282, 'learning_rate': 6.0067239447142335e-06, 'epoch': 9.28}
{'loss': 0.8746, 'grad_norm': 0.6246152520179749, 'learning_rate': 5.707881957415017e-06, 'epoch': 9.31}
{'loss': 0.8667, 'grad_norm': 0.6855324506759644, 'learning_rate': 5.409039970115801e-06, 'epoch': 9.35}
{'loss': 0.8555, 'grad_norm': 0.5387297868728638, 'learning_rate': 5.110197982816586e-06, 'epoch': 9.38}
{'loss': 0.8685, 'grad_norm': 0.7076328992843628, 'learning_rate': 4.81135599551737e-06, 'epoch': 9.42}
{'eval_loss': 0.8726163506507874, 'eval_runtime': 14.7938, 'eval_samples_per_second': 43.87, 'eval_steps_per_second': 5.543, 'epoch': 9.42}
{'loss': 0.8638, 'grad_norm': 0.6270297765731812, 'learning_rate': 4.5125140082181554e-06, 'epoch': 9.46}
{'loss': 0.8662, 'grad_norm': 0.8874975442886353, 'learning_rate': 4.21367202091894e-06, 'epoch': 9.49}
{'loss': 0.8552, 'grad_norm': 0.9159365892410278, 'learning_rate': 3.914830033619723e-06, 'epoch': 9.53}
{'loss': 0.8671, 'grad_norm': 0.6735631227493286, 'learning_rate': 3.615988046320508e-06, 'epoch': 9.57}
{'loss': 0.8687, 'grad_norm': 0.6840870380401611, 'learning_rate': 3.317146059021293e-06, 'epoch': 9.6}
{'loss': 0.8607, 'grad_norm': 0.668869137763977, 'learning_rate': 3.0183040717220774e-06, 'epoch': 9.64}
{'loss': 0.8588, 'grad_norm': 0.5484315156936646, 'learning_rate': 2.7194620844228614e-06, 'epoch': 9.67}
{'loss': 0.8709, 'grad_norm': 0.6208748817443848, 'learning_rate': 2.420620097123646e-06, 'epoch': 9.71}
{'loss': 0.8673, 'grad_norm': 0.5928739905357361, 'learning_rate': 2.1217781098244306e-06, 'epoch': 9.75}
{'loss': 0.8681, 'grad_norm': 0.5112306475639343, 'learning_rate': 1.8229361225252147e-06, 'epoch': 9.78}
{'eval_loss': 0.8725037574768066, 'eval_runtime': 14.7795, 'eval_samples_per_second': 43.912, 'eval_steps_per_second': 5.548, 'epoch': 9.78}
{'loss': 0.8648, 'grad_norm': 0.7506948113441467, 'learning_rate': 1.5240941352259994e-06, 'epoch': 9.82}
{'loss': 0.866, 'grad_norm': 0.6529617309570312, 'learning_rate': 1.2252521479267837e-06, 'epoch': 9.86}
{'loss': 0.8654, 'grad_norm': 0.6926344037055969, 'learning_rate': 9.264101606275682e-07, 'epoch': 9.89}
{'loss': 0.8657, 'grad_norm': 0.6622800827026367, 'learning_rate': 6.275681733283527e-07, 'epoch': 9.93}
{'loss': 0.8577, 'grad_norm': 0.6005821824073792, 'learning_rate': 3.2872618602913713e-07, 'epoch': 9.96}
{'loss': 0.8567, 'grad_norm': 0.8453659415245056, 'learning_rate': 2.988419872992156e-08, 'epoch': 10.0}
{'train_runtime': 3681.6379, 'train_samples_per_second': 11.981, 'train_steps_per_second': 0.75, 'train_loss': 0.8870902679968571, 'epoch': 10.0}
/scratch/work/yangs9/ChatTS/outputs/checkpoints/gpt2/best
