candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35
185,5245,108,3,standing,-0.0029,-0.7413,0.0074,0.0165,0.0145,-0.0147,0.0057,0.5474,-0.0412,-0.0094,-0.2631,-0.0315,0.0236,-0.2307,-0.0059,-0.0072,0.0059,0.0245,-0.0158,0.0125,0.0057,-0.007,0.0122,-0.0065,0.0033,0.0128,0.0076,0.0135,-0.0161,-0.0015,-0.0088,0.0002,-0.0049,0.0019,0.01,
186,5246,108,3,standing,0.021,-0.0022,0.0122,0.0047,0.0024,-0.0001,0.0055,-0.0266,0.0016,0.0006,0.0177,0.0057,0.0161,-0.0107,0.0167,0.0011,0.0047,-0.0038,0.002,0.0046,0.0036,0.0046,0.0005,-0.0073,-0.0006,0.012,0.0012,0.0023,0.0002,-0.0052,-0.0011,0.0013,0.0007,0.0172,0.0,
187,5247,108,3,standing,0.0015,-0.7724,0.0014,0.0074,-0.0115,0.0164,0.0018,0.6186,-0.0315,0.0003,-0.3413,-0.0515,0.0176,-0.3904,0.0073,0.0011,0.004,-0.003,0.0328,0.0072,-0.0042,-0.0102,-0.0185,-0.0056,-0.0066,0.0145,0.0028,-0.0009,0.0,-0.0035,0.0058,0.0011,0.0018,0.0008,0.01,
188,5248,108,3,standing,-0.0038,-0.001,0.001,-0.0011,-0.005,-0.0001,0.0051,-0.0105,-0.0044,-0.0013,0.0025,-0.0051,-0.0007,0.0011,-0.0001,0.0015,0.0004,-0.0037,-0.0016,-0.0006,-0.0001,0.0013,0.0021,0.0008,0.0017,0.0002,0.0011,0.0008,0.0001,0.0047,0.0021,-0.003,-0.0012,0.0,-0.0,
189,5249,108,3,standing,-0.0171,-0.7555,0.018,0.0006,0.0004,-0.0177,0.0162,0.5578,-0.0366,-0.0211,-0.2717,-0.037,-0.0608,-0.2804,-0.0122,-0.0162,-0.0159,-0.0134,0.0179,-0.014,0.0073,0.0125,-0.0123,0.0048,-0.0141,-0.0027,0.0042,0.006,0.0174,0.0017,-0.0037,0.0255,0.0037,0.0176,0.01,
190,5250,108,3,standing,0.0063,0.002,-0.0044,0.0186,0.0108,0.006,0.0017,0.023,-0.0064,0.0041,-0.0132,0.0064,-0.0052,-0.0054,0.0028,0.001,0.0074,0.007,0.0035,-0.0071,0.0134,0.0044,0.0061,-0.0117,0.006,0.0024,0.0068,0.0078,-0.0067,0.0008,-0.0054,-0.0044,0.0003,0.0009,0.0005,0.0003
191,5251,108,3,standing,-0.0067,-0.7539,-0.0042,-0.0144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,5252,108,3,standing,-0.0097,-0.6624,0.0038,0.0048,0.0122,-0.0107,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,5253,108,3,standing,-0.0047,-0.7794,-0.0028,0.0115,-0.0036,-0.0145,0.0254,0.5707,-0.0295,-0.0058,-0.2644,-0.0472,-0.0268,-0.2945,-0.0029,0.0187,0.0146,-0.0167,0.0119,0.01,-0.0056,-0.005,-0.0017,-0.0107,-0.0054,-0.0013,-0.0009,0.0236,0.0131,-0.0075,0.0028,0.0118,-0.0014,-0.0043,0.0018,-0.0045
194,5254,108,3,standing,-0.0331,-0.7265,0.0212,-0.0084,0.0208,-0.0124,-0.0325,0.7528,0.0428,-0.0063,-0.3614,-0.0626,0.061,-0.2846,0.0041,-0.0035,0.0157,0.0133,0.0013,-0.0073,-0.0028,0.0007,0.0019,-0.0001,-0.0028,0.0105,0.007,0.0144,-0.0057,0.0076,-0.0032,0.0013,-0.0063,-0.0014,-0.0,
195,5255,108,3,standing,-0.0045,-0.0061,-0.0023,0.0024,0.0055,0.001,0.0002,0.0044,-0.0013,0.0002,-0.0016,0.0004,0.0036,-0.0015,0.0045,0.0002,-0.0032,0.0022,-0.0024,0.0016,0.0005,0.0043,0.0005,0.0008,0.0014,0.002,0.0001,-0.0014,0.0001,0.0016,-0.001,-0.0002,0.0005,-0.0022,0.0,
196,5256,108,3,standing,-0.0072,-0.7493,0.0089,0.0116,0.0014,-0.0168,0.0264,0.3722,-0.0217,-0.0142,-0.1697,-0.0474,-0.044,-0.4857,0.0245,-0.0046,0.0334,-0.0136,0.0038,-0.0017,0.0089,0.0117,-0.0147,0.0256,-0.006,-0.0007,-0.0078,-0.0243,-0.0222,0.0327,0.0118,-0.0045,-0.0015,-0.0112,0.02,
197,5257,108,3,standing,-0.0049,0.7659,-0.001,0.0229,0.0021,-0.018,0.0125,0.5559,-0.0313,-0.0048,-0.2625,-0.0455,-0.0082,1.3201,-0.0087,-0.0006,-0.0089,0.0162,0.0046,0.005,0.0113,0.0072,-0.0002,0.0285,0.006,0.0127,-0.0044,0.0025,0.0041,0.0141,-0.0028,-0.0032,-0.0021,-0.0027,0.01,
198,5258,108,3,standing,0.0107,-0.0388,0.0055,-0.006,-0.0087,0.0072,0.0002,0.0003,0.0001,0.0003,-0.0013,0.0063,0.0002,0.0008,-0.007,0.0076,-0.0028,-0.0037,-0.0002,-0.0011,0.0022,0.0045,0.0025,-0.006,0.002,-0.0052,0.0032,0.0022,0.0042,0.0048,0.0055,0.0058,-0.0012,0.0015,-0.0,
199,5259,108,3,standing,-0.0067,-0.6449,0.0102,-0.0039,0.0085,-0.0165,0.037,0.4203,-0.027,-0.0186,-0.1955,-0.0428,-0.0144,-0.2333,-0.0028,0.0007,0.0018,0.0034,-0.014,0.005,-0.0083,0.02,0.006,-0.0058,0.0136,-0.0008,-0.0067,-0.0152,0.0248,-0.0053,0.0013,-0.0018,0.0008,0.0007,,
200,5260,108,3,standing,-0.0072,0.7309,0.0012,-0.0246,-0.0028,-0.0055,0.0157,0.7776,0.0015,0.0002,-0.3531,-0.047,0.0001,1.4536,-0.0006,-0.0025,-0.0022,0.0122,0.0059,0.0009,0.007,0.0022,0.0,0.0023,0.002,0.0026,0.0034,0.006,0.0014,0.0186,0.0007,-0.0002,0.0044,0.0001,0.0,
201,5261,108,3,standing,-0.0026,-0.719,-0.0008,-0.0104,-0.0031,-0.0048,0.0025,0.5417,-0.0097,-0.003,-0.258,0.0076,0.0015,0.0192,-0.0013,0.0053,0.0013,0.0083,-0.0021,0.0006,-0.0046,-0.0034,0.0007,0.002,0.0026,0.0001,0.0047,-0.0008,0.0038,0.0,0.0027,0.0042,0.0005,-0.0044,0.0,
202,5262,108,3,standing,-0.0013,-0.0006,-0.0028,0.0121,-0.0051,0.0054,0.002,-0.0077,-0.0017,0.0085,-0.0076,-0.0062,0.0017,-0.0111,-0.0033,0.0025,-0.0022,0.0012,-0.0066,-0.0008,-0.0057,0.0004,0.0033,0.0011,-0.0006,0.0015,-0.0012,-0.0001,0.0052,-0.0006,0.0,0.0027,0.0026,0.0025,0.0,
203,5263,108,3,standing,-0.0047,-0.7393,0.0057,-0.0053,-0.0143,-0.0056,0.0016,0.4628,-0.0318,-0.0137,-0.2302,-0.039,-0.0467,-0.2586,-0.009,-0.0108,-0.0078,-0.0025,0.0177,0.0074,0.0063,-0.0063,-0.0027,-0.0106,-0.0026,-0.0045,-0.0016,-0.0028,-0.0054,-0.0047,0.0021,0.0053,-0.0026,-0.0001,0.0,
204,5264,108,3,standing,0.0105,-0.0076,0.0107,0.0089,0.0058,0.0144,0.0111,-0.0205,-0.0063,0.0033,0.0077,0.0074,0.0023,-0.0284,0.0045,0.0066,0.0003,0.003,0.0044,0.0,0.0003,0.0027,-0.0066,0.0005,0.002,0.011,-0.0047,0.014,0.0006,0.0013,0.0026,0.0031,0.0043,0.0068,0.003,-0.003
205,5265,108,3,standing,0.0005,0.0028,0.0003,-0.0016,0.001,0.0025,0.0013,-0.0071,0.002,0.0026,-0.0005,0.0017,-0.0016,0.0124,-0.003,0.0005,0.0015,-0.0007,0.0015,-0.0021,0.0021,0.0002,-0.001,0.001,0.0004,-0.0012,0.001,0.0018,0.0011,0.0004,-0.0023,0.0004,0.0013,0.0012,-0.0,
206,5266,108,3,standing,0.0065,-0.7107,0.0048,0.0085,0.0025,0.0037,0.0028,0.531,0.0132,-0.0176,-0.226,0.0177,0.0022,-0.0077,-0.0078,0.0338,0.0226,0.0006,0.005,0.0,0.011,0.0018,-0.0017,0.0013,0.0165,0.0,0.0105,0.0181,0.0004,0.0142,-0.0021,0.0031,-0.0024,-0.0065,0.0121,
207,5267,108,3,standing,-0.0055,-0.7323,0.0087,-0.0131,-0.0057,-0.0076,0.0078,0.6448,-0.018,-0.0105,-0.2838,-0.058,-0.0006,-0.3007,-0.0053,-0.0175,-0.0014,0.0164,0.0103,-0.0018,-0.0002,-0.0048,0.002,0.0004,0.0086,0.0024,-0.0124,0.0126,-0.0016,-0.0017,0.0014,-0.0121,0.0034,-0.0052,0.01,
208,5268,108,3,standing,0.0115,-0.7477,-0.0047,0.0182,0.0018,0.0032,-0.0144,0.3858,-0.0192,-0.0028,-0.1777,-0.0262,-0.0218,-1.0435,0.0,-0.0048,0.0223,-0.0012,0.0067,0.0162,-0.0004,0.0141,-0.0075,-0.003,0.0213,-0.0002,0.0046,0.0151,0.0171,0.003,-0.0009,0.0243,-0.0004,0.0006,-0.0,
209,5269,108,3,standing,-0.0047,-0.7238,0.012,0.0105,-0.0042,0.012,0.029,0.9705,-0.034,-0.0153,-0.4612,-0.0575,-0.057,-0.2449,0.0131,-0.0028,-0.0072,0.0023,-0.0206,0.027,-0.0162,0.0076,0.0233,0.0114,-0.0054,0.005,0.0025,0.0166,0.0108,-0.0064,-0.0016,0.0221,0.0035,0.001,0.0118,0.001
210,5270,108,3,standing,0.0062,0.0073,0.0041,0.003,0.0088,0.002,0.0078,0.0041,0.0002,0.0066,0.0013,0.0041,0.0068,0.0025,0.0004,-0.0001,-0.0005,-0.0016,0.005,0.0027,-0.0025,0.0066,0.0017,0.0063,0.002,0.0008,0.0003,0.004,0.0024,0.0007,-0.0017,-0.0011,0.0005,0.005,-0.0,
211,5271,108,3,standing,-0.0139,-0.7404,0.0104,-0.0112,0.0114,-0.0032,0.0083,0.7291,-0.0384,-0.0111,-0.3565,-0.0416,-0.0482,-0.2623,-0.0013,-0.0007,0.0308,0.0042,-0.0227,0.0052,-0.0052,-0.0036,-0.0072,0.0143,-0.002,0.0045,0.0107,0.0224,-0.0029,0.015,-0.0028,0.0023,0.0052,0.001,0.0,
212,5272,108,3,standing,-0.0069,-0.7434,0.012,0.0172,0.0037,-0.0183,0.0298,0.7768,-0.0393,-0.0247,-0.3295,-0.0518,-0.0429,-0.2673,-0.0017,0.0202,-0.0093,-0.0049,-0.0079,0.0048,0.0183,-0.0042,-0.0168,0.0059,-0.0187,-0.0001,0.0043,0.0102,-0.0026,-0.0002,0.0044,-0.0025,0.0234,0.0015,0.0028,0.0032
213,5273,108,3,standing,0.0022,-0.7413,0.0014,-0.0002,-0.0034,0.0131,-0.002,0.9331,-0.0287,-0.0044,-0.4624,-0.0371,-0.0233,-0.2755,-0.01,0.0034,0.017,0.0016,0.0074,-0.0036,0.0001,-0.0002,0.0061,0.0023,-0.0009,-0.0147,0.0035,0.0027,0.0075,-0.0038,0.0118,0.0007,0.0006,0.0022,-0.0,
214,5274,108,3,standing,-0.0009,-0.681,0.0085,0.0136,0.0063,-0.0171,0.0175,0.8364,-0.0337,-0.0235,-0.4034,-0.0588,0.0139,-0.1908,-0.0111,-0.0157,-0.0047,0.0095,0.0253,0.0124,-0.0004,-0.0129,-0.0046,-0.0012,0.0134,-0.0026,0.0215,0.0057,0.0039,0.0107,-0.0035,-0.002,-0.0006,0.0006,-0.0062,0.0043
215,5275,108,3,standing,0.0243,-0.6665,0.0068,0.0147,0.0178,0.006,-0.0087,0.6647,0.0035,-0.0051,-0.1387,-0.0122,0.0025,-0.2645,0.0057,-0.0003,0.0151,0.0114,0.0017,-0.0056,0.0114,-0.0024,0.0084,0.0022,-0.0053,-0.0034,-0.0041,-0.0008,0.0148,0.0016,0.006,0.002,-0.0008,0.0033,-0.0,
216,5276,108,3,standing,0.0045,0.01,0.0006,-0.0082,-0.0046,-0.0009,-0.0134,0.0073,-0.006,-0.0167,-0.0068,-0.0047,0.0165,0.0107,-0.0013,0.004,-0.0017,0.0007,0.0116,0.0025,-0.0058,0.0024,-0.0034,0.0048,0.0022,0.0043,0.0022,-0.0023,0.006,0.0015,0.001,-0.0048,-0.0034,0.0132,-0.0,
217,5277,108,3,standing,0.0085,-0.7538,-0.0127,0.0047,0.0087,-0.0298,0.0126,0.489,-0.026,-0.0072,-0.1663,-0.0374,0.0195,-0.2725,-0.011,0.0077,0.0182,0.0194,-0.0047,-0.0027,-0.0107,0.0082,0.0005,0.0027,0.0131,0.0008,0.0142,0.0016,0.0015,0.0155,-0.0005,0.0055,0.0061,0.0017,-0.0,
218,5278,108,3,standing,-0.0046,-0.7229,-0.0036,0.0272,-0.0058,-0.0156,-0.0037,0.6384,-0.0371,-0.0076,-0.2637,-0.0288,-0.0125,-0.2382,-0.0039,-0.0025,0.0246,-0.0111,-0.0118,-0.0074,0.0123,0.003,0.0155,-0.0133,-0.0036,-0.0108,0.0148,0.0241,0.0046,0.0204,0.0032,0.0013,-0.0022,0.0172,-0.0,
219,5279,108,3,standing,-0.0046,-0.7369,0.0093,0.0108,0.0031,0.0168,0.0176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,5280,108,3,standing,-0.0009,-0.7402,0.0058,0.002,0.0057,-0.0158,0.0016,0.4931,-0.0274,-0.0187,-0.1911,-0.0352,-0.0323,-0.4794,0.0345,-0.0009,-0.0085,0.0125,0.0054,0.0235,-0.0032,0.0035,0.0043,0.0126,0.0034,0.0018,-0.001,0.0257,0.0076,0.0041,-0.004,0.023,0.0045,0.0023,-0.0,
221,5281,108,3,standing,-0.0084,0.007,0.0105,-0.006,0.0032,0.017,0.0107,0.0069,-0.005,0.0008,0.0017,-0.0028,0.006,0.0133,-0.0066,0.0125,0.0073,-0.0148,0.0045,0.0018,-0.0066,0.0103,0.0035,0.0014,0.0015,0.0066,0.0017,0.0031,0.0055,0.0044,0.0007,0.0029,0.0021,0.0046,0.0,
222,5282,108,3,standing,-0.0076,-0.0107,0.0112,0.0166,-0.0041,0.0124,-0.0115,-0.0158,0.0103,0.0068,-0.0008,0.0151,-0.0013,0.0226,0.0002,0.0021,0.0017,-0.0042,-0.0046,0.0026,0.0058,-0.0007,0.0002,0.0144,0.0025,0.0021,0.0037,-0.0047,0.0068,0.0002,0.0075,0.004,0.002,0.0036,0.0,
223,5283,108,3,standing,0.017,0.0234,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,5284,108,3,standing,-0.0071,-0.6794,0.0168,-0.0223,-0.0002,0.0243,-0.0121,0.316,-0.0309,-0.0227,-0.1735,-0.0333,0.0383,-0.2642,0.0244,-0.0001,-0.0022,-0.0261,0.0236,0.0208,0.0186,0.0047,-0.0138,0.0216,0.0026,0.0265,0.0216,0.0224,-0.0185,0.0325,-0.0036,0.0324,0.0056,-0.0127,0.0059,0.0074
225,5285,108,3,standing,-0.0074,-0.7566,0.002,-0.0199,0.0056,-0.0263,-0.0243,0.7372,-0.039,-0.025,-0.3294,-0.0396,0.0233,-0.2904,-0.002,-0.0053,-0.0043,-0.0036,-0.0009,0.0095,0.0024,-0.011,-0.0064,-0.0124,0.0214,0.0007,-0.0057,-0.0041,-0.0258,-0.0046,-0.0085,-0.0045,-0.0007,-0.0048,0.0034,0.0055
226,5286,108,3,standing,0.0073,-0.678,0.0023,0.0034,-0.0084,0.0074,0.0043,0.9319,-0.0131,0.0004,-0.4816,0.014,-0.0013,-0.3548,-0.0012,-0.0065,0.006,0.005,-0.0031,0.0009,-0.0015,-0.0021,-0.0014,0.0064,0.0008,-0.0001,0.0191,0.0007,-0.0002,0.012,-0.0001,0.0014,0.0007,0.004,0.0,
227,5287,108,3,standing,0.0033,-0.0089,-0.0013,-0.0104,0.005,0.0124,0.0066,0.0005,0.0078,-0.0057,0.0089,0.0052,0.0116,-0.0101,-0.0007,-0.0025,0.002,0.0014,0.0101,-0.0044,0.0009,0.0012,0.003,0.0103,0.004,0.0037,0.0053,-0.0041,0.0054,-0.0058,0.0038,-0.0008,-0.0044,-0.0025,-0.0,
228,5288,108,3,standing,-0.0047,-0.7592,0.01,-0.0013,-0.0005,-0.0005,-0.0072,0.1706,-0.0255,-0.0092,-0.058,-0.0033,-0.0359,-0.2929,0.0161,-0.0053,0.0078,0.0,0.0038,-0.0015,-0.0134,0.0012,-0.0004,0.0134,0.0052,-0.0028,0.0117,-0.0,-0.0218,-0.0002,0.0144,-0.0012,0.0175,-0.0017,0.0053,-0.0041
229,5289,108,3,standing,-0.0041,-0.7468,0.0088,0.0082,0.0003,0.0017,-0.0013,0.2327,-0.0151,-0.0106,-0.1056,-0.0355,-0.0278,-0.4655,0.0277,0.0083,-0.0024,-0.004,0.0177,0.0016,0.0151,0.0052,0.0275,0.0082,0.0034,0.0054,0.007,0.0205,0.0028,0.002,-0.0122,0.0071,-0.0003,0.0115,0.003,0.0033
230,5290,108,3,standing,0.0017,-0.0227,0.0001,-0.0003,0.0024,0.0013,-0.0009,0.016,0.0004,-0.0004,-0.0024,0.0012,0.0045,-0.0221,0.0071,-0.0033,0.0053,0.0046,-0.0035,-0.0001,0.0041,0.0026,0.001,0.0036,-0.0024,-0.0013,0.003,-0.0034,-0.0016,0.0131,0.0025,-0.0009,0.0018,0.0008,0.0,
231,5291,108,3,standing,-0.0005,0.0008,0.002,0.0,0.0014,0.001,-0.0032,-0.0022,0.0003,0.0012,-0.0008,-0.0015,-0.0014,-0.0018,0.0003,0.0013,-0.0012,-0.0017,-0.0003,0.0022,-0.0011,0.0002,0.0003,0.0024,-0.0009,0.0012,0.0014,-0.0017,-0.0015,0.0013,-0.001,0.0011,-0.0021,0.0015,-0.0002,0.0021
232,5292,108,3,standing,-0.0024,-0.7781,-0.0004,0.0279,-0.008,-0.0224,0.0083,0.5977,-0.0457,-0.0232,-0.2932,-0.0548,-0.0021,-0.2952,-0.0009,-0.0133,-0.0008,-0.0013,-0.0018,-0.0025,-0.0007,-0.0055,-0.0004,-0.0001,0.0034,0.0006,0.004,0.0013,-0.0011,-0.0013,0.004,0.0011,-0.0002,-0.0033,0.0026,0.0001
233,5293,108,3,standing,0.0031,-0.6995,0.0007,0.0104,0.0011,-0.0011,0.02,0.6166,-0.0283,0.0011,0.2511,-0.0112,0.0235,-0.2341,-0.0042,0.0004,-0.0074,0.0043,0.0018,0.0056,-0.0009,0.0063,-0.0027,0.0034,0.0008,0.0009,-0.0011,0.0035,0.0045,0.0,0.0037,0.0028,0.0036,0.0038,-0.0,
234,5294,108,3,standing,-0.0047,-0.7562,-0.0034,-0.008,-0.0075,-0.001,0.0263,0.6873,-0.0279,-0.0185,-0.3293,-0.0515,0.0456,1.2715,-0.0246,-0.0026,0.0002,-0.0044,0.0227,0.0063,0.0003,0.016,-0.0051,0.022,0.0145,-0.0032,0.0147,-0.002,-0.0028,-0.0051,0.0015,0.0234,0.0006,-0.0124,-0.0034,-0.0034
235,5295,108,3,standing,-0.0064,0.7158,-0.0158,-0.0082,-0.0007,-0.0282,-0.0166,0.0167,-0.0025,-0.0162,-0.0564,-0.0059,0.0425,0.8351,-0.0253,0.0105,-0.0038,0.0019,0.0023,0.0063,0.0006,0.0044,0.0171,0.0168,-0.0038,-0.0074,0.017,0.0276,-0.0107,0.023,-0.0012,-0.0164,0.0045,0.0046,-0.0012,0.0016
236,5296,108,3,standing,0.0013,-0.0076,-0.0006,0.0073,0.0032,0.0051,0.0003,0.0244,0.0005,0.0021,0.0026,0.0028,0.0035,-0.002,0.0008,0.0041,0.001,0.0044,-0.0021,0.0028,0.0036,0.0041,0.0017,0.0011,0.0044,0.001,0.0016,0.0001,0.0025,0.0022,-0.002,0.0024,0.003,0.0011,-0.0,
237,5297,108,3,standing,-0.0018,0.0148,-0.0012,0.0031,0.0024,-0.0006,-0.0025,-0.0121,0.0053,-0.002,0.0143,0.0017,-0.0018,-0.001,-0.0001,-0.0031,0.0005,0.0015,-0.0024,0.0014,-0.0036,-0.0025,0.0043,0.0024,-0.0013,0.0031,-0.0031,0.0035,0.0028,0.0004,-0.001,0.0002,0.0018,0.0022,0.0,
238,5298,108,3,standing,-0.0175,1.3004,-0.0256,-0.0436,-0.0212,-0.0115,-0.0104,-0.6772,0.0057,-0.0146,0.3156,-0.0128,0.013,0.4441,-0.0155,0.0077,-0.0152,0.0249,0.0228,0.0045,-0.0148,0.0228,-0.0223,0.0109,0.0118,0.0116,-0.0173,0.0124,0.0146,0.0162,0.0165,0.0066,-0.0088,0.0074,0.0014,0.0066
239,5299,108,3,standing,-0.0064,0.7447,-0.0033,0.0197,-0.004,-0.007,-0.0061,-0.2958,0.0243,-0.0188,0.126,0.026,-0.0234,1.423,-0.0033,0.017,-0.0083,-0.0112,-0.0004,0.0258,-0.01,0.0224,-0.0061,0.0273,0.0084,-0.0034,-0.0075,-0.0005,-0.0014,0.0126,0.0005,0.0111,0.0015,0.0043,-0.0004,0.0002
240,5300,108,3,standing,-0.0077,-0.7419,0.0062,0.0008,0.0028,-0.0141,0.0284,0.7837,-0.0307,-0.0131,-0.3377,-0.0582,0.0535,-0.2574,0.0138,0.0009,0.0066,0.0176,-0.0027,0.0146,-0.0069,-0.0031,0.0166,-0.0084,-0.0024,0.0177,0.01,0.0012,-0.0131,0.0029,0.0022,0.0068,-0.0077,0.0038,0.0,
241,5301,108,3,standing,-0.0049,1.3277,-0.0043,0.0259,-0.0145,-0.0238,0.0055,-0.6834,0.0389,-0.0335,0.3675,0.0145,-0.0172,0.2821,-0.0146,0.0055,-0.0042,0.0067,0.0062,0.0036,-0.0012,0.007,-0.0074,0.0111,-0.003,0.0057,0.0166,0.0108,0.0124,0.0153,-0.0073,-0.001,-0.0062,0.0151,-0.0044,-0.0016
242,5302,108,3,standing,-0.0112,-0.7572,0.0212,-0.0192,-0.0025,0.0164,0.0108,0.6913,-0.0381,-0.0134,-0.33,-0.0557,0.0193,-0.2714,0.0142,-0.0039,0.0022,-0.003,0.0114,0.0062,0.0004,-0.0162,-0.002,-0.0085,0.0002,-0.007,0.0135,-0.0027,0.018,-0.004,0.0042,0.0038,-0.0023,-0.006,-0.0,
243,5303,108,3,standing,-0.0047,-0.7924,0.0064,-0.0298,0.0028,-0.0155,0.0352,0.5319,-0.0389,-0.0267,-0.271,-0.0574,-0.0143,-0.3326,-0.0154,-0.0188,0.0039,0.0238,0.004,-0.0032,-0.0055,0.0074,0.002,0.0138,-0.0148,-0.0013,-0.0001,0.0227,0.0213,-0.0045,-0.0021,0.0226,0.0035,-0.004,-0.0,
244,5304,108,3,standing,-0.0085,0.7565,-0.002,0.0173,-0.0093,-0.0069,-0.0088,-0.2126,0.0289,-0.0267,0.1128,0.0312,-0.0261,0.4536,-0.0232,0.0117,-0.0251,0.019,-0.0081,0.0302,-0.0024,0.0009,0.0232,-0.003,-0.0016,0.0,0.0131,0.0038,-0.0104,0.012,0.004,0.0173,0.0055,0.0013,-0.0,
245,5305,108,3,standing,0.0056,-0.7598,0.0117,-0.0024,0.0041,0.0034,0.0032,0.478,0.0238,-0.0107,-0.1997,0.0004,0.028,-0.2436,-0.0046,0.0023,-0.0025,0.0025,0.0038,0.0027,0.0004,0.0001,0.0012,-0.0054,-0.0016,0.0007,0.0,-0.0007,0.0058,0.0005,-0.0025,-0.0023,0.0014,0.0025,0.0,
246,5306,108,3,standing,-0.0047,-0.7796,0.0114,0.0016,0.0026,-0.0051,0.0167,0.5258,-0.0343,-0.0023,-0.2677,-0.0448,-0.0346,-0.276,0.0025,0.0036,0.0038,0.0024,0.0067,0.001,-0.0015,-0.0003,-0.002,-0.0004,0.0016,-0.0023,0.0138,0.0147,0.0116,0.0006,-0.0061,-0.0056,0.0033,-0.0016,0.0,
247,5307,108,3,standing,-0.0054,1.3,-0.0082,0.022,-0.0082,-0.0113,0.0053,-0.4275,0.0369,-0.0407,0.2018,-0.0326,0.0189,0.9432,-0.0147,-0.0103,-0.0003,-0.0143,0.0249,-0.0078,-0.0028,-0.0025,-0.0027,0.0021,0.0158,-0.0035,-0.0044,0.0046,-0.0021,-0.0034,0.0105,0.0001,-0.005,0.0021,0.0013,0.0044
248,5308,108,3,standing,0.0011,-0.0254,-0.0055,-0.01,-0.0035,0.0028,0.0,-0.0048,0.0018,-0.0162,-0.0024,-0.0002,-0.0123,-0.0218,-0.0034,0.0066,0.0031,0.0132,0.0022,0.0068,0.0026,-0.0068,0.0084,0.0058,-0.014,0.0041,-0.0055,-0.0075,0.0215,0.008,0.0021,0.0028,0.0014,0.0022,0.0015,0.005
249,5309,108,3,standing,-0.0098,0.6531,-0.0147,0.0242,-0.0084,0.0204,-0.0202,-0.2473,0.0452,-0.0468,0.1173,-0.0506,0.0084,1.3698,-0.0107,0.012,-0.0233,-0.0046,0.0135,0.0111,-0.006,-0.0073,-0.01,-0.0034,0.0171,0.0006,0.0084,0.0008,0.0019,0.0015,-0.0135,0.0102,-0.0006,-0.0,,
250,5310,108,3,standing,0.0003,0.0007,-0.0024,0.0033,-0.0012,-0.0034,-0.0022,0.0027,0.0015,-0.0011,0.0011,0.0017,0.0001,0.0003,-0.0025,0.0026,-0.0015,-0.0002,-0.0004,-0.0013,0.001,-0.0002,-0.001,0.0017,0.0002,0.0006,0.0024,0.0015,-0.0008,0.0011,-0.0027,-0.0012,0.0012,0.0028,0.0,
251,5311,108,3,standing,-0.0179,-0.7648,0.0062,0.0025,-0.0178,0.0184,0.009,0.8766,-0.0246,-0.005,-0.4039,-0.0463,-0.01,-0.2572,-0.0017,-0.0037,-0.0177,0.0144,0.0138,0.002,0.0083,-0.008,0.0366,-0.0078,0.0076,-0.0054,0.02,0.0,-0.0122,0.0012,-0.0145,0.0049,0.0077,0.0036,0.0086,-0.0036
252,5312,108,3,standing,-0.0103,-0.6844,-0.0017,-0.0111,0.0021,0.0138,0.0224,0.7822,-0.0003,-0.0035,-0.3372,-0.0352,0.0336,-0.3051,0.0104,-0.0053,-0.0087,0.0008,0.015,-0.0012,0.0032,-0.0016,0.0104,-0.0025,0.0007,-0.0007,0.0167,0.0114,0.0157,0.0027,-0.0002,0.001,-0.0013,0.005,0.0,
253,5313,108,3,standing,-0.0046,1.2053,-0.0003,0.0042,0.0026,-0.0,0.0063,0.9782,0.0085,0.0032,0.4666,-0.0343,-0.0038,0.0008,0.012,0.0008,0.0026,-0.001,0.0064,-0.0024,-0.0003,0.0018,0.006,0.001,0.0001,-0.0021,0.0023,0.0021,0.0101,0.0,-0.0036,0.0016,-0.0012,0.0017,-0.0,
254,5314,108,3,standing,0.002,-0.0074,0.0001,0.0157,0.0035,-0.0045,-0.0066,0.0073,0.0013,0.0027,0.0037,0.0023,-0.0061,-0.005,-0.0067,0.0065,0.0076,0.0013,0.006,0.0038,0.0016,-0.0002,0.0025,0.0042,0.0043,0.0034,0.0065,0.0032,0.0046,-0.0024,0.0005,0.0002,0.0004,0.0051,-0.0026,0.0028
255,5315,108,3,standing,-0.0012,-0.771,-0.0008,0.0085,0.0048,-0.0049,-0.0185,0.9903,-0.0415,0.0252,-0.4998,-0.0586,0.049,-0.3312,-0.0252,0.0027,0.0286,0.0088,-0.018,-0.0111,0.0004,-0.0012,-0.0028,0.0004,-0.0005,-0.0132,0.0024,0.0145,0.0169,0.0057,-0.003,0.004,0.0038,0.0,,
