window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35,value_36,value_37,value_38,value_39,value_40,value_41,value_42,value_43,value_44,value_45,value_46,value_47,value_48,value_49,value_50,value_51,value_52,value_53
5278,108,3,standing,-8.506464e-05,0.012973373,0.00017682795,0.0019875544,0.0053582643,0.017093021,0.00014934123,0.005151186,-0.00026675797,-0.0002859535,0.00040499092,0.0003928506,-0.00010590503,-0.00034082017,-0.00012138874,-0.00024505702,0.00032856895,0.00024856674,-0.00093147275,0.04320621,0.0009619573,0.007820805,0.00014766672,8.678369e-06,-0.00027883824,-0.012218302,-0.00053912884,-0.0006285182,-0.00027852773,0.00033986376,-0.0002953669,-0.00053771184,0.00031873435,0.000672826,0.00033297576,-0.00013669155,5.3227202e-05,0.024119873,0.00012266157,-0.0015667628,-0.050052144,-0.005511592,-0.000427252,0.007031299,-0.00013656047,-2.9351682e-05,-0.00028095185,0.00022884319,0.00038645585,-0.00010314473,-0.00025467438,-0.0005457711,7.3292176e-05,-0.00017626333
5279,108,3,standing,-0.00010650972,0.012961732,0.00018449256,0.0020426477,0.005319927,0.0170385,-0.00018961455,0.0051205438,-0.000100072735,-6.5104236e-05,0.00023634676,0.00012159144,-2.7213306e-05,-0.00048304757,1.5752847e-06,-0.00013699381,0.0002946844,0.00032795113,-0.00039769575,0.043399625,0.00036006412,0.0077478704,9.92867e-05,3.562807e-05,2.5214562e-05,-0.01233572,0.00047235415,-0.000475698,0.00030382987,-6.8879053e-06,-0.0023559332,-0.00023426117,5.8993855e-06,0.00065096846,0.0005053206,0.00039615575,0.000110410154,0.02423183,0.00010697918,-0.0015999475,-0.050200336,-0.005530553,-0.0001961408,0.007579588,3.913688e-05,0.00011961462,-0.000413766,1.39256545e-05,0.00029182786,7.130836e-05,-0.00045390733,-0.0005676085,4.6764122e-05,-0.00018360057
5280,108,3,standing,-7.4997486e-05,0.012939563,9.413813e-05,0.001966825,0.0054366337,0.01732269,0.000100915706,0.004963196,6.242181e-05,0.00013145439,-0.0002536068,0.00067415135,-9.3644056e-05,-0.00035446187,7.5402595e-06,-0.0003072288,0.00040733966,0.0005957007,-0.00078381645,0.04392899,0.0011502639,0.0076890965,0.00021420176,-1.5468517e-05,9.010944e-05,-0.012762298,0.00085323007,-0.0006036889,-0.00017332936,2.3624796e-05,-0.0036919594,-0.0013647474,-0.00058342837,0.00026228846,0.0007263933,-0.00084557803,0.00011262074,0.02421096,6.912974e-05,-0.0016115246,-0.050193463,-0.005491323,-0.000113982525,0.0075915535,-0.00017074175,0.0013380833,0.0007641213,0.0002630734,0.0011578463,-0.0006245954,-0.0007767494,-0.0005236866,8.000779e-05,-0.00017670503
5281,108,3,standing,-0.00011615255,0.012881822,0.00012718378,0.0024336665,0.005774977,0.018764839,-0.0007777192,0.0045449883,0.000226093,-0.0011908622,0.0024184193,0.0005057863,0.00028064544,5.0189912e-05,-5.9270835e-05,0.00022673579,-0.00011084338,-9.59973e-05,-0.0012289648,0.046102334,0.000162658,0.0077414964,6.366226e-05,-7.6202276e-05,0.00025711046,-0.0128544085,0.00023117407,0.00022378183,-0.00038956734,0.0010214959,-0.00595525,-0.0018366483,0.0018417698,0.0010179282,0.0013523591,-6.4114734e-05,0.00018731433,0.024107039,1.565731e-05,-0.0014988173,-0.050043285,-0.005470698,0.0006163347,0.006723588,0.0007851167,0.0003269113,-0.001435716,0.0025316982,0.00079557044,-0.0016602778,0.0011826581,-0.0004924464,3.1342664e-05,-0.00017443484
5282,108,3,standing,-0.00018770431,0.012929289,0.00012620189,0.0017545624,0.005380999,0.017894167,-0.0011168919,0.005175875,0.00031444916,0.0001468509,7.812448e-05,-0.0013861512,-0.00028519146,-0.00046708688,-0.00029725634,-0.0005278805,-0.0005022901,0.001121192,-0.0009917126,0.044451248,-0.00021945559,0.007835711,0.00017031093,7.717898e-05,0.000315679,-0.012576109,-0.0010690553,0.0014254261,-0.00015949752,-0.0002216889,-0.0016438883,0.0007814676,0.0012304027,0.0023110132,-0.0011110009,-0.0011650672,0.00040490768,0.024181465,0.00022010262,-0.0016067174,-0.05008468,-0.0055759964,0.0007270162,0.006561438,-0.00039545645,-0.001375361,-0.0029049492,-0.00040889948,-0.0027940043,0.0002801097,0.0007226345,-0.00037162306,0.00014677767,-0.00018442504
5283,108,3,standing,-6.383299e-05,0.012996021,-9.29676e-05,0.0021104063,0.004987096,0.015843878,0.0013561134,0.005851707,-0.00097365835,-0.001210219,6.879395e-05,0.00089197815,-0.00012145826,-0.0001655247,1.5994625e-05,-3.4200315e-05,0.00046878334,0.0005477269,-0.00043191627,0.041086953,0.00036780784,0.007816245,0.00010702347,-0.00014387276,5.330313e-05,-0.012552837,0.0004537712,0.0003686903,-0.0001287075,-0.0004782285,-0.0006585008,-9.449736e-05,-0.00052398833,0.0013598531,0.0010233066,0.00048570326,-3.3368844e-05,0.024392784,0.00033391992,-0.0015585301,-0.050307754,-0.005564968,-3.0975396e-05,0.007296173,-0.0002953352,-0.0011360631,-0.00069496955,-0.0009983848,-0.001014494,0.0006578036,1.1587691e-05,-0.0005507028,1.8675926e-05,-0.00013158857
5284,108,3,standing,-4.647657e-05,0.012970911,0.00018671628,0.0019467691,0.0050644088,0.01627737,0.00026453607,0.0055379663,-0.00016377706,-1.4534242e-05,0.00027108696,-5.932347e-05,7.378476e-05,-0.00037745546,3.406494e-05,-0.0001955739,0.0003633661,0.00031142792,-6.1846775e-05,0.041393735,0.0005916482,0.0077529894,2.1777654e-05,2.4426081e-05,6.755161e-05,-0.012773038,-4.4208242e-05,-0.00041741412,1.4271945e-05,-6.386098e-05,-0.00249833,-0.00045713663,-6.4329455e-05,0.0010532765,7.218719e-06,0.00025654244,0.00015076052,0.024344884,6.602569e-05,-0.001599757,-0.050280135,-0.005508959,0.00022562775,0.0073486166,-0.00020595995,0.00022668803,-0.00053546263,-1.4069591e-06,0.0004878372,5.695709e-05,-0.00022842476,-0.0005690593,7.3380135e-05,-0.00020718412
5285,108,3,standing,-7.075214e-05,0.012954327,0.0002039854,0.0019329892,0.0051247664,0.016245982,-0.00015726358,0.005593432,4.2707466e-05,0.00016813984,2.4407804e-05,4.578347e-05,5.3853786e-05,-0.0003199082,-2.4729545e-05,-0.000113267,0.0003210472,0.00034875987,2.9935538e-05,0.04189241,0.00084856956,0.0077145477,0.00018499295,1.6661974e-05,-8.578178e-05,-0.01282838,-0.0001814193,0.00015891586,-0.0002447646,0.00012630818,-0.0017721936,-0.00043019722,2.8011174e-05,0.00077100226,0.00084544177,0.00010598082,7.994456e-05,0.024391841,0.0001238107,-0.00159312,-0.050322678,-0.005539708,5.5498953e-05,0.0075150435,-0.00028053074,-8.117056e-05,-0.0004095779,-4.099085e-05,0.000260365,-0.00010336431,-0.00035233278,-0.0005723543,4.5557877e-05,-0.00015019906
5286,108,3,standing,-9.1371636e-05,0.012956185,0.00017198932,0.0019487807,0.0050491067,0.01620098,-2.1805254e-05,0.0057370192,0.00010919115,2.5432595e-05,0.00013610882,2.535968e-05,2.2662509e-05,-0.00032211107,4.8867314e-05,-0.0001763221,0.0002480674,0.00038208178,-0.0007369391,0.041870493,0.0007715567,0.00771008,0.00014772253,-4.7917965e-05,-0.00018355387,-0.01272364,-8.598358e-05,0.0006049957,-0.0006837674,-0.00011676803,-0.0014368049,-0.00014663051,6.0034068e-05,0.00019415279,0.00026830126,-0.00021162599,-4.205617e-06,0.024444291,0.00016532312,-0.0016319874,-0.050399806,-0.0054703266,-0.0005265448,0.007987138,-0.00018836976,-1.045101e-05,-0.0004695342,0.00011042496,0.00030180777,9.1666225e-05,-0.00029510818,-0.00056233857,6.4680265e-05,-0.00022426153
5287,108,3,standing,-3.1001477e-05,0.012988676,0.00012551885,0.0019094968,0.005123664,0.016353482,-0.00028017137,0.0057283803,-5.8512338e-05,4.8719397e-05,-1.801801e-05,0.00021252398,5.1704683e-06,-0.00021312089,2.5629975e-06,-7.24803e-05,0.00040673933,0.000365739,0.00029146965,0.042276174,3.7812577e-05,0.007635217,7.9485515e-05,-2.1355745e-05,0.0003387267,-0.012989755,0.00037459776,0.0007446837,-0.00033562572,0.00031547662,-0.0014301382,-0.00018660618,-0.000592885,0.0003920005,9.824175e-07,0.00026866616,3.69369e-05,0.024461504,-3.7104273e-05,-0.0015902413,-0.05049488,-0.005525661,-0.00021229517,0.0082565695,0.00032179093,0.0001409369,-0.00068381685,-7.797096e-05,0.000114940856,-0.00021335216,-0.0006876159,-0.000622429,5.735328e-05,-0.00015520176
5288,108,3,standing,8.366922e-07,0.01307375,0.00019519376,0.0020065662,0.005194226,0.016535448,0.00027525038,0.0058446317,-0.00010505587,-2.8753639e-05,0.00028745178,0.00031946815,0.00016261244,-0.0004500125,-0.00019368817,-0.00020466598,0.00027185664,0.000275456,0.0003791937,0.04311478,0.0005834088,0.0075902687,3.7092177e-05,-4.0365438e-05,-0.0005094431,-0.013263467,-7.6035314e-05,0.0003376819,0.00030991386,-0.0004246199,-0.002201351,-0.00059632433,-0.00019319537,0.00069365895,0.00038558978,0.00035120585,6.118538e-05,0.02457537,8.593245e-05,-0.0016604834,-0.050588768,-0.005453806,8.219687e-05,0.00868057,0.00030857045,-0.00014796722,-0.00029057843,-5.6902918e-05,0.00051008933,-5.860956e-05,5.1821815e-05,-0.0005305608,3.26824e-05,-0.0001567204
5289,108,3,standing,-2.9229946e-05,0.013094205,0.00017556419,0.0019776507,0.005136669,0.016569836,-7.528424e-05,0.005928589,-9.164242e-05,7.4828866e-05,0.0003377941,0.00013394988,-6.007964e-05,-0.00033674316,0.00010245003,-0.00011902896,0.00034145763,0.0003479952,-0.00020770199,0.043143604,0.0010377186,0.007684926,0.00012868896,-5.7979643e-05,-8.503177e-05,-0.012995865,-3.597797e-05,-8.883919e-05,-0.00039553468,8.51759e-05,-0.0028659836,-0.0004746962,-6.8808746e-05,0.0009787206,0.0005056655,8.3155974e-05,0.00017786172,0.024592098,4.3236152e-05,-0.0015350607,-0.0506454,-0.0054744137,7.9661244e-05,0.00894478,7.8547375e-05,0.00014828541,-0.0005027708,-5.1330494e-06,0.00054536556,-3.394764e-05,-0.00056479906,-0.0005553856,5.9823365e-06,-0.00017726276
5290,108,3,standing,-1.390324e-05,0.013036954,0.00016924381,0.0019425252,0.005149342,0.016454862,-0.0002915107,0.005809608,-0.00014470547,-8.122338e-05,0.0002971589,1.6831118e-05,-9.702459e-05,-0.00041424815,-0.0001279255,-0.00020448274,0.00035643223,0.00036470935,9.866402e-05,0.043029197,0.00031723035,0.00780312,9.676025e-05,3.692062e-05,0.0002834552,-0.012620926,-0.00040777485,-7.008846e-05,2.6434436e-05,0.00030128288,-0.0023966054,-0.0003250394,-0.00032805704,0.0007660863,0.0003560335,0.00020116016,8.9919944e-05,0.024598181,9.479206e-05,-0.0015843932,-0.05062371,-0.005514534,0.00031668285,0.009044005,-0.00022268134,-8.900777e-05,-0.000396198,6.9469315e-05,0.00044426016,-0.00027625292,-0.00018124712,-0.0005650765,8.4060506e-05,-0.0002236016
5291,108,3,standing,-4.873694e-05,0.012963394,0.00022726961,0.0019694867,0.005211746,0.016627166,-0.00018545083,0.005554905,-0.00024955507,-0.00029825437,0.00012309071,-0.000521691,-0.00021262978,-0.00044250963,-0.00011121377,-0.00012988335,0.00035686017,0.0002735929,-0.00044746345,0.044088017,0.0012051383,0.0077295015,0.00013779919,-3.1685977e-05,3.381253e-05,-0.0126800025,0.00013859005,0.0006150195,-0.00060492184,-0.000116625204,-0.0032100312,-0.00055864314,-9.110093e-05,0.0009779335,0.0004473268,0.00014632817,0.0001305626,0.024620693,0.00014105788,-0.0015757709,-0.050597027,-0.005561412,-0.00030357498,0.008760414,-0.00041685015,0.001138355,0.00059658656,2.0181633e-05,0.0008779293,-0.0004713626,-0.0005475109,-0.00053381245,-2.5324765e-05,-0.00010141591
5292,108,3,standing,-0.0003447923,0.013200217,0.0013609616,0.002804493,0.0070530707,0.021253213,0.0032108093,0.006519322,0.00040662082,-0.0038892967,-0.0028584164,-0.0062678168,-0.0046652127,0.0006763448,-0.0033445002,-0.0015100422,0.0020756496,0.0004904193,-0.001036639,0.029195847,0.00022429386,0.008186718,-6.527511e-05,-2.2299384e-05,-0.0030893045,-0.012076229,-0.002429667,0.002085957,-0.0018115031,0.00048815802,-0.010723261,-0.0028998612,-0.0011105379,-0.006075711,0.0026604233,-0.0013103803,-0.0019564477,0.01816082,0.0019480779,-4.307276e-05,-0.039561033,-0.0048987437,0.009896348,0.00026466916,-0.008062925,-0.021429583,-0.0006640241,0.019368608,0.005065596,0.012100828,0.009918649,-0.0016413846,0.00021683527,-0.0022398212
5293,108,3,standing,-0.0030554337,0.005428365,0.0008818845,0.005646324,0.012147037,0.038324445,-0.004078929,0.0059731808,-0.00094407686,-0.0024028402,-0.014963198,-0.0056661544,-0.00014857925,-4.9200924e-05,0.00042376854,0.0030793173,-0.0011611655,-0.005616442,-0.0038274836,0.0110367425,-0.001892801,0.008200384,0.0005870936,0.0002798392,-0.002396494,-0.007798859,-0.0012061984,0.0048515494,-0.0024556892,0.00021103908,-0.099381514,-0.0007572313,-0.006606339,-0.0042549586,-2.6662769e-05,-0.0038758048,0.0013508768,0.0077463463,-0.0026727698,-0.0043300237,-0.018973636,0.00034467987,-0.01178129,-0.004891132,-0.00096166914,0.028695736,-0.009169406,0.019678883,-0.0025152026,-0.0012611111,-0.021496994,-0.0041382285,0.00041081198,0.00010575808
5294,108,3,standing,-0.00021811639,-0.001246626,0.0006619011,0.0061665177,0.015718197,0.04857855,-0.007921991,0.00045319882,-0.0040068054,0.0043443306,-0.0088440515,0.015176825,0.0024408854,0.0001382323,-0.005381062,-0.002759315,-0.0094704125,0.00022627431,-0.0072187404,-0.024135396,-0.0032155465,0.0071679116,0.00023770405,-0.00048118745,0.0026471154,-0.0058523235,0.0014857212,0.00037057174,0.0013833384,0.00024260412,-0.035592664,-0.002118907,0.00403107,-0.013823899,-0.0025354254,-0.0008199221,0.00076245697,0.0039972295,0.0010931788,0.0008215911,-0.009596632,-0.0016718766,-0.005494703,0.0037817198,0.0029628351,0.0080481395,-0.004994311,0.016088383,0.0033012682,-0.0030212328,0.0035611542,-0.0013690626,0.00033103133,-0.000540527
5295,108,3,standing,-0.005255599,0.006232251,0.0036825251,0.003946089,0.011127748,0.039800927,0.015118792,0.0034829348,0.0049443943,-0.010006676,0.0110196,0.00550602,0.013628963,-0.004220133,0.0037185168,0.004677409,0.0050947424,0.0011655841,0.0013328394,-0.024274781,-0.003997444,0.007741092,-1.7516943e-05,0.00015142154,0.0018955977,-0.008939728,0.002076579,0.0004962593,-0.00090994296,-0.0011395493,0.07929834,-9.6803145e-05,-0.00944431,-0.0023549409,-0.004383674,-0.00013760943,0.003268884,0.0045015663,-0.0032480757,-0.005774378,-0.010034481,0.00012976812,0.0055314605,0.00016820406,-0.0017938103,-0.009221631,-0.010348249,-0.0045554484,-0.007950623,0.006126329,0.0047512962,-0.00294726,-8.079266e-05,0.00075381907
5296,108,3,standing,0.0019776106,0.0136199985,-0.0031775949,0.0024772484,0.008410505,0.028417174,0.007407912,0.009792906,0.0011460135,-0.0029952026,0.0010504664,-0.008446847,0.00720024,0.0032949478,-0.0005476858,0.0035051273,-0.004282977,-0.004047492,0.0040099085,0.0056506274,-0.0058492213,0.008694347,-0.00016383744,-0.0004687245,-6.971788e-05,-0.011097231,-0.0007334701,0.0003441831,0.0025899694,0.0015387153,0.008814165,-0.0012518258,0.0029290053,-0.0048033437,-0.0008473476,0.0046476983,-0.003149906,0.012120384,0.0059137177,-2.0003285e-05,-0.028360978,0.001257696,-0.0047043,-0.0026473776,-0.0025480671,0.0061202478,-0.0049754553,-0.013389927,-0.015035184,0.007496367,-0.017056404,-0.0046960134,0.000116632415,0.0017044761
5297,108,3,standing,-0.00026985107,0.01373647,0.0003720528,0.0030981067,0.0071625216,0.022602929,-0.0071886033,0.008236058,-0.00039955668,-0.007247236,-0.0038640597,0.0026636978,-0.0016854471,-0.00066692365,-5.101411e-05,-0.00026830522,6.955864e-05,0.0005661054,-0.0017016366,0.0008677799,0.0010761737,0.008536452,0.00036820915,0.00016895437,-0.0020413522,-0.011735215,0.0008962515,0.0008402766,-0.0020950825,-0.00094216416,-0.006527305,-0.0014161589,0.00035084088,0.0025013394,0.0002533342,-0.0015113227,-0.0006556642,0.021175299,-0.003215107,0.001821712,-0.046980824,-0.0052149165,-0.0049801487,0.003699536,0.0019165233,-0.0055936016,-0.0051276255,-0.008856067,0.0063900626,-0.007335459,-0.0015883279,-0.0030536859,-0.0044429074,-0.0041008047
5298,108,3,standing,0.00026134,0.01347269,6.9035086e-05,0.002799704,0.006724055,0.02150113,-0.00047730608,0.0065354616,-0.00042325686,0.0048861913,0.0041431016,-0.00091038813,-0.0016419401,-0.0011826637,-0.00056862715,-0.0003971032,0.00031509198,0.0007691309,0.0005169725,0.00090902456,-0.000101501115,0.008476606,0.00010389021,-0.00012666787,0.0008010942,-0.011741769,2.319984e-06,-0.00043168792,0.00040607378,-0.00015349539,-0.00020968898,-0.0005243426,0.000544661,-0.0010856759,-0.00044712579,0.0013611676,9.990887e-05,0.023805529,7.5362725e-05,-0.001578491,-0.04963654,-0.0054309443,0.000161575,0.005084416,9.850211e-05,-0.000105208404,-6.8109824e-05,-0.00064773386,7.883816e-05,-0.0003840086,4.978962e-05,-0.000525569,4.6194524e-05,-0.00021536482
5299,108,3,standing,-4.5111597e-06,0.013245135,0.0002066718,0.0027954576,0.007318872,0.023287838,-0.0011396685,0.005614263,-0.00026861028,-0.0004478447,-0.00050660974,0.00026775128,-0.0004762741,-0.00049627357,2.3771314e-05,-0.00012424836,0.0006264347,0.00059174263,0.0001436184,0.004417472,0.00044854372,0.008619853,0.00014989039,-2.7786777e-05,0.00014240206,-0.011697334,0.00018189,-0.00035558696,-0.0002943671,8.551697e-05,1.591284e-05,-0.00017436512,0.00046129388,-0.00022811172,0.00066848315,0.00019142134,0.00016435693,0.023942467,2.5689355e-05,-0.0015560362,-0.049869727,-0.005420583,-0.000105743355,0.006206445,-0.0004431519,-0.00031837416,9.069401e-05,-0.0006952132,0.00019847124,0.0003332661,-0.00022279882,-0.00057578686,2.761906e-05,-0.0001496136
5300,108,3,standing,-6.0358147e-05,0.013016367,0.00024724036,0.0029381504,0.0076320465,0.02459659,7.895876e-05,0.004868325,-0.00021799996,-0.00057687325,6.911986e-05,0.00048746288,9.460762e-05,-0.0006011172,-0.0001327634,-0.0004153071,0.0005358126,0.00033657113,0.00026604292,0.008609612,-5.2055508e-05,0.008577425,4.2658176e-05,2.1079795e-05,7.5531396e-05,-0.012021589,0.00028884938,9.036313e-05,0.0004718338,-0.00031910386,-0.0026682816,-0.00010388125,1.6887281e-05,0.00035033282,-2.9845345e-05,0.00013792835,0.00010684924,0.023964977,0.00014199945,-0.0015320117,-0.049915977,-0.0054498618,-0.0005604047,0.006480296,-0.00026542522,3.135905e-05,-0.00016504392,0.00013968593,0.0005429118,-0.00020036427,-0.00047794916,-0.0005579619,5.9396316e-05,-0.00020366676
5301,108,3,standing,-6.681233e-05,0.012939029,0.00017434782,0.0030538337,0.0077980733,0.025009034,-0.00032744755,0.0046947873,-0.00011068467,6.122259e-05,0.00046392146,-0.00012607982,3.2953198e-05,-0.00033676342,-5.715249e-05,-0.0001894801,0.00025067065,0.00038842598,-0.00018186425,0.009876943,0.0004743946,0.008403351,0.00014118585,-3.4461802e-06,6.983726e-05,-0.012564022,0.0004996078,-0.00082261313,-0.00017709122,9.582244e-05,-0.0031884057,-0.0005330135,1.928072e-06,0.0006489685,0.00033519327,-0.00023905057,6.4186774e-05,0.023936046,0.00016692608,-0.0015791967,-0.04984823,-0.005474069,-0.00010945984,0.0065023024,0.00015999402,0.00012807247,-0.00051504414,5.177532e-05,8.636584e-05,-0.0002408746,-7.102103e-05,-0.0004942057,8.452253e-05,-0.00014231494
5302,108,3,standing,-8.6869884e-05,0.012978695,0.00012876574,0.0030697288,0.007923206,0.025320858,0.00018076961,0.0047760764,-5.3749272e-06,8.9436275e-05,-0.00014663587,-2.4032757e-05,-0.0003280263,-0.00043549488,9.489321e-05,-0.00012609508,0.0004063791,0.00042214905,0.00018339268,0.009021183,0.0002474851,0.0084175905,9.113324e-05,-5.136411e-05,-2.544173e-06,-0.012639208,9.7012555e-05,-0.0005013768,2.8186942e-05,-9.753881e-05,-0.002980052,-0.00032846504,-0.00020698197,0.00022260951,0.0004899853,0.0003418766,6.711334e-05,0.023907682,2.2801096e-05,-0.0015705072,-0.049806543,-0.0054531083,-0.00038051797,0.0066181696,-8.307437e-05,-0.00016129704,-0.0003140317,-9.3346905e-05,0.0002794565,0.00025300006,-0.000580306,-0.00049834646,2.2783815e-05,-0.00012877528
5303,108,3,standing,3.8071655e-06,0.013043466,0.00013197698,0.0031364064,0.008000996,0.025698021,-2.003214e-05,0.005112833,-9.5453586e-05,7.9382924e-05,0.00013333673,0.000369833,0.00023085589,-0.00033735784,1.2608492e-05,-0.00022502529,0.0003668771,0.00036511075,-0.0001775249,0.009421857,0.00064860715,0.008448025,0.00010940579,1.7265505e-05,-0.00031521093,-0.012441879,-0.0002778006,-0.0004799423,2.1665404e-05,0.000112175345,-0.0031552066,-0.0004977949,-0.00017537642,0.0002349313,0.00030597678,-0.00013441339,8.005073e-05,0.023843056,9.3380346e-05,-0.0015703685,-0.04975863,-0.005418554,0.00015914952,0.006575112,7.2587725e-05,0.00014115249,-0.00039793242,0.00014446539,0.00053391163,-0.0002562944,-0.00050946354,-0.0004939975,5.417472e-05,-0.00018378963
5304,108,3,standing,1.9693383e-05,0.013151092,0.00017168063,0.0030946936,0.008065923,0.025875306,0.00068657316,0.0056285537,-3.069535e-05,0.00020740961,8.788946e-06,0.00023141858,-0.00030949464,-0.00025472,-7.110193e-05,-0.00015163588,0.00038238548,0.00040746428,-0.00017817403,0.010179701,0.00048350802,0.008503482,0.000112280184,1.3746775e-05,9.260347e-05,-0.012090459,-0.00012282062,-0.00043067813,-0.00026069305,0.00038431835,-0.0024839744,-0.0005578287,0.00017562484,4.3858545e-05,0.00018916576,0.00012024595,0.00013863626,0.023814548,9.447148e-05,-0.0016250658,-0.04973336,-0.0055070315,-8.2403865e-05,0.0065817637,-0.0001911444,0.00012040575,-0.0004435424,0.00012957286,0.0004630075,-0.0001928796,-0.00030774978,-0.00061025843,4.0600717e-05,-0.0001502338
5305,108,3,standing,-6.0776252e-05,0.013221713,0.00018543875,0.0030118877,0.007931343,0.025585452,0.00016156225,0.006015819,0.00027757583,-0.000214965,0.00039447367,0.0002891611,0.00012909791,-0.0003654319,-7.301125e-05,-0.00022454314,0.00039922388,0.000353062,-0.0004947673,0.009649294,0.00023070391,0.00858,0.0001477375,-2.3109784e-05,9.561474e-05,-0.012010845,2.0280822e-05,0.00023443632,-0.0002054868,-0.0003401839,-0.0022634196,-0.00024910775,-4.8804126e-05,0.0004972475,0.00041617968,0.00017783733,8.208356e-05,0.023880301,0.000134296,-0.0016127181,-0.049852822,-0.0054062246,-0.00016227363,0.006872828,-3.1684125e-05,-0.00010138503,-0.0005965091,3.662726e-05,0.0004108994,0.00015283134,-8.4168474e-05,-0.0005584408,4.813256e-05,-0.00021191715
5306,108,3,standing,-5.512841e-05,0.013291665,0.0002131197,0.0030437517,0.00778888,0.02529285,0.00015112471,0.0062529123,-0.0001049531,-0.00017391425,0.00030343814,-3.4573524e-05,0.00031034433,-0.0005761462,0.00012216775,-0.00013679903,0.00031757157,0.0001923968,-0.00019903995,0.010808114,2.4800149e-05,0.008522783,0.00018399523,-5.5097484e-05,-0.00014938325,-0.011928199,0.00019028802,-0.00036515747,8.0821455e-06,0.00062854576,-0.0029597264,-3.4226763e-05,-0.00018291338,0.00048954715,0.0008105488,-0.00030769157,-2.5639076e-05,0.02392123,4.3930002e-05,-0.0015356669,-0.04989152,-0.0054068957,-0.00012081335,0.006836964,-0.00034403492,-7.5412594e-05,-0.00054212124,6.52862e-05,0.00028197587,-0.00011458577,-0.00049320277,-0.00050600286,4.7221165e-05,-0.000186019
5307,108,3,standing,-8.42842e-05,0.013372938,0.00010133394,0.0030548214,0.007874554,0.02518332,-0.00010700294,0.0065348465,1.1165534e-05,0.00064021465,0.00018581675,0.00015528592,0.00020663522,-8.1954706e-05,0.00016391449,-9.6494325e-05,0.00020234333,0.00037402805,0.00042701085,0.0118357325,0.00035817974,0.008547719,4.0475847e-05,-0.000102835635,0.0006195337,-0.011783339,-0.00019292768,-0.0007540824,0.00056067563,-0.00026695512,-0.002027347,-0.0006673603,-0.00040840261,-0.00015097694,-0.00032915932,-0.00026196893,0.00021697409,0.023880526,0.00014501617,-0.0015988031,-0.049834754,-0.0054979664,-1.7897762e-06,0.0066805747,0.0002581031,0.00028938308,-0.0008062641,-0.00014685035,-0.00018423398,-0.00022868147,-0.00035774556,-0.00045455238,7.031154e-05,-0.00013745922
5308,108,3,standing,-5.2581912e-05,0.013432149,0.00017777747,0.0030352282,0.008037396,0.025142726,0.00033139007,0.0068312697,-0.0001987541,-0.00030401896,-8.888451e-06,-0.00042520018,-0.00024217486,-0.00039599207,-9.301894e-05,-0.0001683225,0.00046062536,0.00055620837,0.00015445966,0.0132363,0.0018488417,0.008556225,0.00021782797,0.00010510845,0.00028898838,-0.012125252,0.0005822267,-0.0016862977,0.0001484682,-0.0007457876,-0.0010559917,-0.0012349548,0.0005289013,1.0486406e-05,0.0006814259,0.00095836486,2.0847448e-05,0.023912042,4.7798334e-05,-0.0016044981,-0.049861774,-0.005356529,0.00023817498,0.007085596,-2.2054583e-05,-0.00032326425,-0.000675353,-0.00045808466,-0.00041260727,-0.00044159495,8.463069e-06,-0.0005938003,2.6886573e-05,-0.00015534398
5309,108,3,standing,-9.040721e-05,0.013476415,5.4379972e-05,0.0031510212,0.007605786,0.025844239,0.0005855873,0.0072403927,0.0007813606,0.00021828448,-0.0027009025,-0.0010511711,-0.00027262114,-0.00028611792,0.00022784338,-0.000115590556,0.00082527,0.00049567537,-0.002057879,0.013802019,0.0004305192,0.00834854,-3.0873678e-05,-0.00017384706,0.00035540358,-0.012748991,0.00040608,-0.0013489474,0.00064493774,0.0012535142,-0.0025645425,0.00018921056,0.0006687498,-8.748236e-05,0.00074267335,-0.0010907977,7.91317e-05,0.023968669,0.000116671414,-0.0014837008,-0.049904585,-0.005447234,-7.334312e-05,0.007439003,-0.00075273955,-0.0012988929,-0.0017571839,-0.0004433542,-0.0013789795,0.00029850067,0.0017121665,-0.00056070276,3.0123469e-05,-0.0001867994
5310,108,3,standing,7.7933895e-05,0.013428855,7.590105e-05,0.003293705,0.008497665,0.026822304,-0.00010405979,0.007532465,-0.00020159983,-0.0016043587,-0.00200318,0.001929856,0.0003933848,-0.00037417028,0.0001290944,-0.00010795832,0.00067879254,9.395647e-05,0.00015672852,0.013073127,-7.0153605e-05,0.008362581,0.00018881557,0.000103222235,-5.9149024e-05,-0.012579569,-0.0005438336,0.0006124827,-0.00047225688,2.378133e-05,-0.0024451616,-0.00033396026,-0.00044928945,0.0010451392,-0.0006155534,0.00010870562,0.0001235688,0.023982396,4.029965e-05,-0.0015971012,-0.049892377,-0.005422922,-0.00015566975,0.007178701,-0.00046315606,-0.00061918865,-0.0012487991,-0.0011025269,-0.0005359768,0.0012581849,-0.0011676754,-0.00057116296,4.1981675e-05,-0.00020148477
