candidate_id,window_id,subject_id,activity_id,activity_name,value_0,value_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24,value_25,value_26,value_27,value_28,value_29,value_30,value_31,value_32,value_33,value_34,value_35
219,5279,108,3,standing,0.042,-0.0568,-0.0108,0.0058,0.037,0.0029,-0.0016,-0.0017,0.5254,-0.0018,-0.0025,0.0037,0.0061,0.9676,-0.0074,0.0361,-0.0257,0.0122,-0.0022,-0.0081,-0.0234,0.0077,0.0262,0.0188,0.0113,0.0033,0.0061,0.0087,-0.0814,0.0005,0.0307,0.0124,0.0075,0.0054,-0.0568,-0.0019
220,5280,108,3,standing,-0.1049,-0.0859,0.0772,0.0485,-0.1173,-0.0073,-0.011,0.0025,0.532,0.0085,0.01,0.0141,-0.0344,0.9508,0.0072,0.0059,-0.037,0.0183,0.0241,-0.0181,0.0467,-0.0214,-0.1035,0.0136,0.0509,0.0088,0.0088,0.0431,-0.0113,-0.0308,0.0378,-0.0128,0.0066,0.02,-0.0333,-0.0529
221,5281,108,3,standing,0.005,-0.2394,-0.0388,-0.0447,0.0056,0.04,-0.002,-0.0031,0.5162,-0.0001,-0.003,-0.002,-0.0056,1.1784,-0.0102,0.0104,-0.0003,0.008,0.0104,-0.0008,0.0009,0.0044,0.0003,0.0276,0.0053,0.0076,0.0123,0.0044,-0.0385,0.0009,0.0223,0.0023,0.0041,0.0033,-0.0323,-0.0019
222,5282,108,3,standing,0.0152,-0.0417,0.0155,-0.0092,-0.0115,0.0134,0.0014,0.0125,-0.1123,0.014,-0.0001,0.0071,-0.0019,-0.033,0.0264,0.0217,-0.0053,-0.0155,0.0272,-0.0147,0.0168,-0.0135,0.0172,0.0169,-0.0364,-0.0133,0.0228,-0.0279,0.0151,0.0101,0.0053,-0.0015,0.0033,0.0286,0.0072,0.0164
223,5283,108,3,standing,-0.0497,-0.1166,0.0545,-0.0133,0.0646,0.0203,-0.0037,-0.011,0.5689,-0.0005,-0.0018,0.0013,0.0131,0.9604,0.0111,0.0562,0.0302,0.0135,0.022,0.0037,-0.0117,-0.0233,-0.0518,0.0098,0.0274,0.0142,0.0016,0.0768,-0.0654,-0.0716,-0.0146,-0.0086,0.004,0.0058,-0.0143,0.0264
224,5284,108,3,standing,-0.0274,-0.6902,0.023,-0.017,-0.0127,-0.0032,-0.0123,0.0006,0.5152,0.0001,0.0013,-0.0025,-0.016,0.9565,-0.0018,0.1783,0.002,-0.0024,0.0088,0.0055,0.0274,-0.0003,-0.025,0.0444,0.035,0.0054,0.0226,-0.062,-0.2333,-0.0606,-0.0184,0.005,0.0052,0.0167,-0.0316,-0.0251
226,5286,108,3,standing,-0.0114,-0.177,-0.0394,0.0006,0.0148,0.0351,0.0024,0.0018,0.5035,0.0,0.0015,0.0006,0.0104,0.8864,0.0022,0.0037,0.0052,0.0117,0.0214,0.0111,0.0124,-0.0141,-0.0092,-0.0763,0.0236,0.0071,0.0127,0.027,-0.0728,0.0185,0.0143,0.0125,0.0019,0.0327,-0.067,-0.0134
227,5287,108,3,standing,0.0074,0.1577,-0.0266,0.0028,0.0,0.0174,0.0112,-0.0144,-0.438,0.0054,0.0026,-0.0221,0.0389,-0.2805,0.0203,0.1122,-0.0008,-0.0128,0.0026,0.0251,0.0039,0.0126,0.0256,-0.104,0.0087,-0.0078,-0.0147,-0.0256,-0.0844,-0.0284,-0.0032,0.0078,0.0172,0.0253,0.0587,0.0064
228,5288,108,3,standing,0.002,-0.0358,-0.0075,0.0017,0.0128,-0.0041,0.0121,0.006,0.0371,-0.0131,0.0003,0.0164,0.011,0.0532,0.0103,0.0255,-0.0089,0.0247,0.0205,-0.0055,-0.0122,0.024,0.0343,0.0107,0.0253,0.0107,-0.005,0.0126,-0.0368,0.0066,0.0043,0.0101,0.0048,0.0078,0.0055,0.0112
229,5289,108,3,standing,-0.0407,0.4078,-0.0147,0.0119,-0.0018,0.0208,-0.0013,-0.0018,0.5391,0.0025,-0.0011,-0.0002,-0.0085,0.9197,0.0115,-0.1003,-0.0085,0.0262,0.0165,-0.0074,0.0185,0.023,-0.0449,0.0655,-0.0264,0.0008,0.011,0.0099,-0.115,0.0366,-0.0304,-0.0115,0.0201,0.0054,-0.0204,-0.0078
230,5290,108,3,standing,-0.0712,0.1509,-0.0042,-0.0082,-0.0472,-0.0316,-0.0023,-0.0043,0.5213,-0.005,-0.0063,0.0046,0.0073,0.9079,0.0113,0.1638,0.0173,0.013,0.0253,0.0167,-0.0033,0.0183,0.0362,-0.0483,-0.0001,0.0108,-0.0207,0.0787,-0.161,-0.054,-0.072,0.0137,0.002,0.0066,-0.0186,-0.0147
231,5291,108,3,standing,-0.0414,-0.5137,-0.0047,-0.0126,-0.024,-0.0401,-0.0009,-0.0058,0.5147,0.0021,-0.0035,-0.0014,-0.0036,1.0421,0.0285,0.0251,-0.0161,0.0045,-0.0227,-0.0133,-0.0151,-0.0148,-0.0484,-0.0565,-0.0178,-0.0017,0.01,0.0078,-0.0405,-0.0022,0.0484,0.0008,-0.0222,0.0472,-0.0123,0.0228
232,5292,108,3,standing,-0.0746,-0.6245,-0.0214,0.0671,0.0164,-0.0072,-0.0009,0.0,0.4985,0.0025,-0.0,-0.0012,0.0101,0.9036,0.0162,0.008,-0.0118,0.004,-0.0184,-0.0158,-0.028,0.016,0.0228,0.0705,-0.0102,0.0053,0.0016,-0.0185,-0.053,0.0075,0.0206,0.0025,0.0031,-0.0008,-0.005,-0.0202
235,5295,108,3,standing,-0.0457,0.0192,0.007,-0.0088,-0.0204,0.0083,-0.0015,-0.0032,-0.5417,0.0033,-0.0001,-0.0017,0.0002,-0.9178,-0.0011,-0.0085,0.0005,-0.0026,-0.0058,-0.0022,0.0002,-0.0074,-0.0262,-0.0204,0.0151,-0.0003,-0.0024,-0.0305,0.145,-0.0246,0.0181,0.0064,0.0038,-0.0201,0.0214,0.008
236,5296,108,3,standing,-0.0072,-0.4786,0.0252,-0.0249,0.0366,0.0354,-0.0147,-0.0124,0.5359,-0.0126,-0.0005,-0.0136,-0.0076,0.9505,0.0105,0.1149,-0.0177,0.0098,0.0331,-0.0086,-0.001,0.0178,-0.0315,0.0151,-0.0154,0.0213,0.0206,0.087,-0.1283,0.0062,0.0388,-0.0114,0.0088,0.0372,-0.1301,-0.0071
239,5299,108,3,standing,-0.0075,1.2669,-0.0231,-0.0067,0.0265,0.0215,-0.0172,-0.0048,0.243,-0.0047,-0.0066,0.0067,-0.0008,0.0457,-0.0026,0.0144,-0.0123,-0.006,0.0125,-0.0034,-0.0037,-0.0011,-0.0412,0.0287,-0.015,0.0251,0.0142,0.0208,-0.1818,-0.0343,0.0182,0.0078,-0.0033,0.0059,0.0465,-0.0182
240,5300,108,3,standing,-0.0017,1.0904,-0.0041,-0.0061,-0.0253,0.008,0.0007,0.0003,0.5227,0.004,0.0005,0.0025,0.0061,1.4701,-0.0256,0.0244,-0.01,0.0153,-0.0046,-0.0067,0.0056,0.0,0.0007,-0.016,0.0105,0.0033,-0.0001,0.0332,-0.0267,0.0165,0.0057,0.0112,-0.0005,0.0165,0.048,0.0164
241,5301,108,3,standing,0.0473,1.3112,0.0202,-0.0132,-0.0088,0.0084,0.0087,-0.0131,0.172,0.0034,-0.0034,-0.0051,-0.0014,0.032,0.001,-0.0358,0.0068,-0.0022,0.0121,0.0038,0.0023,0.014,-0.012,-0.0582,0.0211,0.0243,0.0076,-0.0126,-0.04,-0.0274,-0.0187,0.0111,-0.007,-0.0325,0.0255,-0.0167
242,5302,108,3,standing,-0.0176,0.2283,-0.0212,-0.0136,0.0157,0.0213,0.0005,-0.0125,0.3078,-0.0033,0.0016,0.003,-0.0237,0.0709,0.0226,-0.0237,0.0264,0.0183,-0.0029,0.027,-0.0151,-0.0066,-0.0018,-0.0072,-0.0107,0.005,-0.0356,0.045,0.0138,0.0026,0.0084,0.0137,0.0188,0.0445,0.0548,-0.008
243,5303,108,3,standing,-0.0742,-0.9125,-0.0075,-0.0127,-0.0271,-0.0132,-0.0106,-0.0073,0.5304,-0.0007,0.0011,0.0025,-0.0036,0.9651,-0.0012,0.038,-0.0046,0.0016,0.0238,0.0033,0.0246,0.0044,-0.0106,0.0421,-0.0355,-0.0132,-0.0235,0.0305,-0.1703,0.0332,0.0128,-0.0103,-0.0067,0.0114,-0.0445,-0.0145
244,5304,108,3,standing,0.0769,-0.4326,-0.0441,0.0358,0.0406,0.0345,-0.0075,-0.001,0.5376,-0.0018,0.006,0.003,0.0078,1.0115,0.0028,-0.1103,-0.0073,0.0146,-0.0085,0.0072,0.0157,0.0033,0.0616,-0.0478,0.021,0.0046,0.0054,0.0249,-0.0662,-0.103,-0.012,-0.0085,-0.0004,0.0223,-0.0057,-0.0147
245,5305,108,3,standing,0.1676,0.0175,-0.03,-0.002,0.0236,0.0055,0.0282,0.0154,0.0963,0.0017,0.0039,0.0311,0.0227,0.1385,-0.021,-0.0266,0.0102,0.0263,0.0251,0.0063,-0.0025,0.012,0.0266,-0.0012,0.0342,0.0021,0.0238,0.0064,-0.1475,-0.0563,0.0106,-0.0031,0.003,-0.0041,-0.0734,-0.0188
246,5306,108,3,standing,0.0249,-0.3087,0.053,-0.0146,-0.0552,0.05,-0.0151,-0.0001,0.4968,-0.0023,-0.0008,0.0036,-0.0048,0.9068,-0.0157,-0.0363,0.0185,-0.0013,-0.0113,0.0246,0.0255,-0.0054,0.018,0.0686,-0.0272,0.0138,0.0267,0.0744,-0.0132,-0.004,0.024,0.0047,0.0142,-0.0258,-0.0328,-0.0036
247,5307,108,3,standing,0.0128,-0.0092,0.0271,-0.0054,-0.0156,0.0332,-0.0128,-0.0146,-0.168,0.0146,-0.015,0.0106,0.022,-0.0155,0.0234,-0.0451,0.0003,-0.0057,0.0187,-0.0006,0.0098,0.0125,-0.0063,-0.0235,-0.0317,-0.027,0.0115,-0.0522,-0.0446,-0.0443,-0.0264,-0.0157,-0.0017,0.0181,-0.0181,-0.0448
249,5309,108,3,standing,-0.0257,0.0161,0.013,0.0096,0.0034,0.0049,-0.0012,0.0125,0.3931,0.0238,-0.0237,0.0116,0.0167,-0.0736,-0.0165,0.0133,0.0064,0.0028,-0.0102,-0.0244,0.0162,-0.0145,-0.0275,-0.0074,0.0043,-0.0145,0.0032,0.0008,-0.0577,-0.0048,-0.0186,0.0014,0.0109,-0.036,-0.0441,0.0118
250,5310,108,3,standing,-0.0039,-0.4848,0.0156,0.0007,0.0368,0.0062,0.0112,-0.0032,0.5234,0.0053,-0.0015,0.0043,-0.0183,0.8573,0.015,0.0556,-0.0075,-0.0152,-0.0016,-0.0028,-0.0131,0.0221,-0.0068,0.037,0.0017,0.0075,0.0067,0.0256,-0.0837,-0.005,0.0156,-0.0042,0.0281,0.0382,-0.1844,-0.0206
251,5311,108,3,standing,-0.0479,-0.7205,-0.1415,-0.0025,0.0187,0.0481,-0.0176,0.0021,0.5512,0.0061,-0.0009,-0.0003,-0.0041,0.8802,0.0266,0.0306,-0.0323,0.0112,0.0037,0.0117,0.024,0.0286,-0.0424,0.1343,-0.0766,0.0308,0.0095,0.1574,-0.2328,-0.1734,-0.0482,-0.0253,0.0027,0.0367,-0.0367,0.0376
252,5312,108,3,standing,-0.0147,-0.593,-0.0062,-0.0012,0.0563,0.0424,-0.004,0.0037,0.4757,-0.0006,-0.0026,-0.0037,0.0045,0.9696,0.0028,-0.1263,-0.0108,-0.0065,0.0052,-0.0134,0.0034,0.0056,-0.0078,-0.0102,0.0148,-0.0114,0.014,0.0607,-0.1163,-0.0057,0.0157,0.0027,0.0016,0.0282,-0.0824,0.0108
253,5313,108,3,standing,0.0689,-0.2162,-0.0464,0.0082,-0.0328,0.0077,-0.0113,-0.0027,-0.2445,0.001,0.0141,0.0137,0.0159,-0.1627,0.0316,0.0462,0.0116,0.018,0.0019,-0.0045,-0.0053,0.0023,-0.0223,-0.012,0.004,-0.0207,0.013,0.0418,0.0154,-0.0689,-0.0238,0.0116,0.0039,0.0228,-0.0244,-0.0036
254,5314,108,3,standing,-0.029,-0.0722,-0.0014,-0.0061,0.018,-0.0141,-0.0011,0.0032,0.5457,0.002,0.0016,0.0014,0.0031,0.9189,0.0123,-0.0107,-0.0157,0.0104,-0.0132,-0.0008,0.0226,0.0172,0.0186,-0.0163,0.0143,0.0153,0.0085,0.0068,-0.085,-0.0092,0.0268,0.0106,0.0061,0.0007,-0.0044,-0.0071
255,5315,108,3,standing,-0.0493,0.2085,0.0747,-0.02,0.0361,0.0516,-0.0136,-0.0104,0.5338,0.0058,-0.0037,-0.0084,0.004,0.9368,0.0036,0.0652,-0.0072,0.0013,0.018,0.0062,0.0168,0.0302,0.0516,0.0813,0.019,0.0062,0.0023,0.0093,-0.09,0.0689,0.0623,0.0085,0.0123,-0.0118,-0.1075,-0.0096
256,5316,108,3,standing,-0.0167,-0.0334,0.006,-0.0178,-0.0115,0.0045,0.0102,-0.011,0.2836,0.0134,-0.006,0.0158,0.0088,-0.3678,-0.0077,-0.002,0.0258,0.0073,-0.016,-0.0231,-0.0382,0.0053,-0.025,0.0146,0.0151,-0.0173,0.0355,0.0171,0.1577,0.0502,0.0364,0.0024,-0.0133,0.013,0.0323,0.0078
257,5317,108,3,standing,0.1355,-0.0212,-0.0122,-0.0002,0.0126,0.0141,-0.0236,0.0056,0.0937,-0.0038,0.0064,0.0244,0.0105,-0.003,0.0407,0.035,0.0157,0.0173,0.0064,-0.007,0.0321,-0.0049,-0.0121,-0.0075,-0.0302,0.0005,0.0232,0.0163,0.128,0.0254,0.0088,-0.0243,0.0085,0.038,0.0457,-0.0146
258,5318,108,3,standing,0.0582,0.0165,0.0017,-0.0207,0.0078,0.0132,0.0043,0.0061,-0.048,0.0121,-0.0032,0.0078,0.0044,-0.0463,0.0353,0.0204,0.0255,0.0074,0.0046,-0.0112,0.0004,0.0124,0.0172,0.0119,0.0032,0.0016,-0.0058,-0.0238,-0.0257,-0.0234,-0.0206,-0.0251,0.0238,0.0214,-0.0372,0.0058
259,5319,108,3,standing,0.1063,0.0072,-0.0213,0.0031,0.0316,0.0153,-0.0032,0.0012,-0.2712,-0.0076,0.0014,0.0066,-0.0263,-0.1213,0.0031,-0.0025,-0.0087,-0.0035,-0.0082,0.0125,0.0077,0.0085,0.0118,0.0272,0.0093,0.004,-0.0058,0.0035,-0.0572,0.0057,0.0223,0.0145,0.0053,-0.0223,-0.0623,-0.0307
260,5320,108,3,standing,-0.0252,0.0077,0.0082,0.0084,0.0223,0.0157,0.0066,-0.0144,-0.0516,-0.0148,-0.0003,0.0022,-0.0019,-0.0444,0.0102,0.0173,0.0057,-0.0084,0.0032,0.0168,-0.0017,-0.0032,-0.0032,0.0054,0.0007,-0.0175,-0.0086,0.0171,0.0385,-0.015,-0.0101,0.0077,0.0222,0.0166,-0.0643,0.0237
261,5321,108,3,standing,-0.0074,-0.1918,0.0225,0.0053,0.0161,-0.013,0.0153,0.0076,0.5431,-0.0044,0.0028,-0.0063,0.0008,0.9456,-0.0155,0.0079,-0.0034,0.0085,0.0183,-0.0062,0.0141,-0.0142,-0.0057,-0.0036,0.02,-0.008,0.022,0.0154,-0.0575,-0.0145,0.0467,-0.0077,0.02,-0.0354,-0.1136,-0.0318
262,5322,108,3,standing,-0.0242,-0.5977,0.015,0.0137,0.0352,0.0277,-0.0068,-0.0009,0.5664,0.0015,-0.0026,-0.0022,-0.0076,0.9858,0.0177,0.0683,0.0161,-0.0018,-0.0017,-0.0125,0.018,-0.017,-0.0058,-0.042,-0.0164,0.0082,0.0017,0.0484,-0.085,-0.0082,-0.0077,0.0037,0.0052,-0.0173,-0.0171,-0.0014
263,5323,108,3,standing,0.1217,-0.0527,0.0027,0.0054,0.0287,-0.0402,0.0237,-0.0053,-0.1845,0.0072,0.0073,0.0067,-0.0265,-0.2858,0.0442,-0.0383,0.0167,0.0235,-0.0104,0.0172,-0.0223,0.0086,-0.1356,0.0154,-0.0216,-0.0347,-0.0136,-0.0005,0.0275,0.033,-0.0443,0.0088,-0.0066,0.0332,0.0254,-0.0317
264,5324,108,3,standing,-0.0279,0.213,-0.0036,0.0109,-0.0371,-0.0083,0.0019,0.0044,0.5169,0.0047,0.0024,-0.0032,-0.0157,0.9604,-0.0174,0.1092,-0.0227,0.0171,-0.0155,-0.0127,0.0134,0.0158,0.0238,-0.0032,0.0042,0.0046,0.0227,0.0261,-0.0371,-0.0146,0.0064,0.0049,0.0035,-0.0357,-0.0343,-0.0186
266,5326,108,3,standing,0.0159,0.1844,-0.0157,-0.0111,0.0076,0.0055,-0.0151,-0.0103,-0.1902,-0.0035,-0.0038,0.0006,0.0211,-0.2347,-0.0264,-0.0226,-0.0026,-0.015,0.0211,0.0258,0.0283,0.0127,0.0135,-0.0141,0.0228,0.0317,-0.0084,0.0422,0.0282,0.0173,0.0191,0.022,0.0018,-0.0242,0.0148,0.0076
269,5329,108,3,standing,-0.0267,0.0457,0.0165,0.0036,0.0402,0.027,-0.0058,-0.0055,0.5345,-0.0036,-0.0053,-0.011,0.0125,0.9285,-0.006,0.0005,-0.0146,-0.0001,-0.0006,0.0067,0.0061,0.0224,-0.0143,0.0445,0.0314,0.0151,0.0062,0.0233,-0.0905,-0.0034,0.0107,0.0005,0.0063,0.0098,-0.0747,-0.0247
270,5330,108,3,standing,-0.0749,0.1905,-0.0049,-0.0232,0.0131,0.0046,-0.006,-0.0007,0.5466,-0.0014,-0.0027,0.0035,-0.0156,0.88,0.0109,0.0086,-0.0153,-0.0022,0.0034,-0.0156,0.0034,-0.0002,0.0237,0.0242,-0.0375,0.0014,0.006,-0.0181,-0.0817,0.0039,0.0123,0.0067,0.0013,-0.0141,-0.0176,-0.0122
271,5331,108,3,standing,0.0,0.0234,0.0054,0.0076,-0.0034,-0.0084,0.0127,-0.0153,-0.1132,0.0137,-0.0118,-0.0024,0.0017,0.0742,-0.0094,-0.0073,0.026,0.017,-0.0261,0.0088,0.0148,-0.0147,-0.0115,0.0186,-0.0092,0.0213,-0.0227,-0.0389,-0.0319,-0.0144,0.0206,-0.0066,0.0173,-0.0222,0.0216,-0.0038
273,5333,108,3,standing,-0.0047,-0.4922,0.0107,0.0279,0.0142,0.0184,-0.0048,-0.0024,0.5164,0.0023,-0.0006,0.0005,-0.0013,0.9674,0.0022,0.0646,-0.0035,0.0044,-0.0233,-0.0032,-0.0125,0.0202,0.0156,0.0551,0.0338,0.0115,-0.0175,-0.1,-0.1585,-0.0537,-0.0176,-0.0066,0.0142,-0.0212,-0.0252,-0.018
274,5334,108,3,standing,-0.0247,0.5489,0.0223,0.0032,0.0009,-0.0201,-0.0052,-0.0009,0.5087,-0.0001,-0.0002,-0.0009,-0.0121,0.9115,-0.0082,0.1151,0.0234,-0.0116,0.0058,0.0155,-0.001,0.0134,0.008,0.0213,-0.0024,0.0005,0.0002,0.0074,-0.024,-0.0343,0.022,0.007,0.0121,0.0064,-0.0348,-0.0082
275,5335,108,3,standing,-0.004,-0.0475,-0.0289,0.0057,-0.0225,0.0152,-0.0037,-0.0025,-0.2513,0.0134,-0.0026,-0.0007,0.0154,-0.1528,-0.0215,0.067,0.0189,-0.0204,-0.0151,-0.0146,0.0214,0.0087,0.0287,-0.0152,0.0334,-0.0017,-0.0035,-0.012,-0.0832,0.0128,0.0131,0.0126,0.0005,-0.0073,0.015,-0.0342
276,5336,108,3,standing,-0.0154,1.4357,-0.0083,0.004,-0.017,-0.0201,0.0172,-0.0113,-0.0203,0.0146,0.0056,-0.0024,0.0022,0.0545,-0.0054,0.0168,-0.007,-0.0021,-0.0111,0.0034,0.0225,-0.0123,0.0232,-0.0128,-0.0109,-0.0106,0.0035,0.0115,-0.0275,0.0216,-0.0026,0.0065,0.0177,0.014,0.0228,0.0023
278,5338,108,3,standing,-0.0332,-0.2128,-0.0088,0.0146,0.0003,-0.0034,-0.0066,0.0042,0.0828,0.0033,0.0027,-0.0036,-0.0022,-0.0129,-0.0225,0.0184,-0.011,0.0027,-0.007,-0.0266,0.0041,0.0014,-0.0207,-0.024,0.0223,0.014,0.0166,-0.0386,-0.1389,0.0021,0.0069,0.0141,0.0048,0.0331,-0.0186,0.0078
279,5339,108,3,standing,0.0226,-0.0083,-0.0264,-0.0058,0.0172,-0.0059,0.0027,0.0103,-0.075,0.0029,0.0088,0.0231,-0.0204,-0.0025,0.0671,0.0177,-0.0012,0.0184,0.0276,-0.0268,-0.0351,0.022,0.0258,-0.0317,0.0115,0.0114,-0.0087,-0.007,0.0342,-0.0108,-0.0001,-0.0035,0.0046,-0.0058,0.0273,0.0004
280,5340,108,3,standing,-0.009,0.7039,-0.0068,-0.0187,-0.0258,0.0042,-0.0021,-0.0011,0.5096,0.0023,-0.0027,-0.0015,-0.0,0.9814,-0.0008,-0.1562,0.0011,-0.0117,0.0271,0.006,0.0074,-0.0026,-0.0055,0.0008,0.0123,-0.0032,0.0041,0.0048,-0.0198,0.0102,0.0315,-0.0117,0.0135,0.0129,-0.0244,-0.0254
282,5342,108,3,standing,-0.0491,0.3687,-0.0077,-0.0343,0.0284,0.0139,-0.0089,-0.0028,0.5437,-0.0024,0.0058,-0.0017,-0.0023,0.9122,-0.0153,0.0716,0.0244,-0.0131,-0.0086,-0.0017,0.005,0.0061,0.0309,0.0451,0.0092,-0.004,0.0023,0.0387,-0.0362,-0.0253,0.0198,0.0105,0.0127,-0.0246,-0.0195,0.0145
283,5343,108,3,standing,-0.119,0.5725,0.1232,-0.0449,0.1857,-0.2671,-0.01,-0.001,0.3315,-0.0033,-0.0015,-0.0068,-0.0072,0.9893,0.006,-0.1812,0.0012,-0.0332,-0.0375,-0.0356,0.0096,-0.0162,-0.0528,0.0659,0.0828,0.0,-0.0148,-0.0549,-0.1425,-0.038,0.0099,0.0068,0.0062,0.0452,-0.0409,-0.014
284,5344,108,3,standing,-0.0262,1.5962,0.0247,-0.0164,0.0583,-0.0114,-0.0112,-0.012,0.5406,-0.0207,0.0116,0.0028,0.0217,1.0706,-0.0172,0.0375,-0.0018,-0.0177,0.0506,-0.0306,0.034,0.0048,0.0092,-0.0104,-0.0056,0.026,0.0382,0.0258,-0.1333,0.0154,0.0168,0.0327,-0.0044,-0.0356,0.0087,0.0038
286,5346,108,3,standing,-0.0098,0.671,-0.0162,0.0072,-0.015,0.0132,-0.0043,-0.0009,0.5044,0.0015,0.0002,-0.0021,-0.0064,0.953,-0.0004,0.0183,0.0,-0.0083,-0.0133,0.0005,0.0016,-0.002,0.0233,-0.0224,0.0025,0.002,0.0006,0.0036,-0.1334,-0.0023,-0.0026,0.0104,0.0006,-0.006,-0.0008,0.0176
287,5347,108,3,standing,0.054,0.0715,0.0166,-0.002,0.0148,0.0045,-0.0108,-0.0057,-0.1326,-0.0075,0.0014,-0.0124,-0.0137,-0.2614,-0.0188,0.0265,-0.0258,-0.0128,-0.013,0.001,0.0065,-0.0061,0.0035,-0.04,-0.01,-0.0038,0.005,0.0168,-0.0427,-0.0457,-0.0352,0.0115,-0.0004,0.0047,0.0063,0.0073
288,5348,108,3,standing,-0.0137,0.1679,-0.0057,0.0177,0.0104,-0.0047,-0.0027,-0.003,0.5057,-0.0015,-0.0001,-0.0032,0.0071,0.9346,0.0136,0.0273,0.0046,0.0135,0.0041,-0.002,0.0033,0.0056,0.0038,0.0017,0.0081,0.0025,0.003,0.0063,-0.162,0.0246,0.017,0.0027,0.0172,0.0115,-0.0301,-0.0085
290,5350,108,3,standing,-0.0172,0.0794,0.0,0.0162,0.0036,0.016,-0.0005,0.0022,0.5575,-0.002,-0.0005,-0.0072,0.0066,0.9975,-0.0075,0.0174,0.0033,0.003,0.0017,-0.0014,0.0083,-0.0103,-0.0241,-0.0447,0.0163,0.0018,-0.0008,0.0112,-0.1005,-0.0483,0.0083,-0.0164,0.0051,-0.0088,-0.0223,-0.0047
291,5351,108,3,standing,-0.0467,0.156,0.045,-0.0087,0.0525,0.0283,0.0103,0.0027,-0.1886,0.0068,-0.0064,0.0102,-0.0033,0.0047,-0.0655,0.0645,0.0094,0.0108,-0.0335,-0.0335,0.0044,0.0222,0.0341,0.0363,0.0314,0.0022,0.0142,-0.0247,0.0685,0.0431,-0.0048,-0.0385,-0.0053,0.0041,-0.0047,0.0352
292,5352,108,3,standing,0.0367,-0.1362,-0.0183,0.0444,-0.0195,0.009,0.0019,0.0245,0.0347,-0.005,-0.0013,0.0144,0.0235,-0.0503,0.0514,0.0271,0.0034,-0.0166,-0.0029,0.0063,0.0178,0.0153,-0.0022,0.017,0.0446,0.0256,0.0104,0.0356,-0.142,0.0109,0.0095,0.0178,-0.0083,-0.0369,-0.0013,-0.0092
293,5353,108,3,standing,0.0794,-1.2707,0.0244,0.004,0.0472,-0.0225,-0.0024,-0.0018,0.5397,-0.0045,0.0021,0.0013,0.0141,0.9993,0.0182,0.0417,0.0308,0.0174,-0.0116,-0.0055,0.015,0.0073,0.006,0.0431,0.0451,0.0035,0.0135,0.0261,-0.088,0.0478,0.0682,0.0134,-0.0231,0.0132,-0.057,-0.033
294,5354,108,3,standing,0.0729,-0.3076,0.1116,-0.0035,0.0119,0.0218,0.0077,0.0063,0.5014,-0.0048,0.0023,-0.004,0.0145,0.9362,0.0375,0.0204,0.0233,-0.0002,-0.0128,0.0143,0.0231,-0.005,-0.0772,0.0326,-0.013,-0.0012,0.0178,-0.1016,-0.146,-0.0338,0.075,-0.0204,0.03,-0.0133,-0.0244,0.0073
295,5355,108,3,standing,0.0004,-0.0223,-0.0116,0.0004,-0.0022,-0.0043,0.014,0.0044,-0.233,-0.0046,-0.0085,-0.0041,-0.0122,-0.2065,-0.0089,-0.0156,-0.0058,-0.0286,-0.0204,-0.0032,0.01,-0.0007,-0.0257,0.027,-0.0134,0.0154,-0.0022,-0.0184,0.1706,-0.0406,-0.0015,-0.0141,0.0088,0.0086,-0.0032,-0.0081
296,5356,108,3,standing,-0.0245,0.7598,0.0158,-0.037,0.0153,0.0518,-0.0079,-0.0063,0.5479,-0.0013,-0.0026,-0.0006,0.006,0.9828,-0.0017,-0.1132,0.0026,0.0009,0.008,0.0018,0.011,0.007,0.0353,-0.0876,0.021,0.001,-0.0255,-0.0324,-0.1684,-0.0507,0.007,0.0165,0.0012,-0.0082,-0.064,-0.0272
297,5357,108,3,standing,0.0027,-0.0051,-0.0087,0.0038,-0.0058,-0.0015,0.0067,-0.0083,-0.082,-0.0255,0.0075,-0.0146,-0.0121,0.0431,-0.1237,-0.0419,0.0126,0.0109,0.0058,0.0288,-0.0164,0.0045,-0.0215,0.0081,0.0042,-0.0002,-0.0234,-0.0081,0.0121,0.028,-0.0053,0.0176,0.0147,-0.0104,0.0063,0.0157
298,5358,108,3,standing,-0.0792,-0.0341,0.0215,0.0084,0.0464,-0.0173,-0.002,-0.0053,0.5094,-0.0048,-0.0014,0.0144,-0.0073,0.9776,0.008,0.0012,-0.0232,0.0168,0.0233,-0.0244,0.0244,0.001,-0.0018,0.0071,0.0341,0.0115,0.0123,0.0008,-0.1433,0.0123,0.0028,0.0016,0.0001,-0.0327,-0.1623,-0.0257
299,5359,108,3,standing,0.2306,-0.0738,-0.0263,0.03,0.0027,-0.014,-0.0062,0.0016,0.0706,-0.0165,0.0032,0.0145,-0.0264,-0.0151,0.0367,-0.033,-0.0382,-0.0082,-0.0105,0.0137,-0.0051,-0.0017,-0.0487,0.0387,0.0119,0.0009,-0.0033,-0.0238,-0.02,0.034,-0.0161,0.0096,0.002,0.0022,-0.0363,-0.0079
